width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,quality
43,36,89.668846,97.04657,105.1841,90.789856,125.93983,118.28217,108.30226,150.09033,1.6683944,1.5375634,117.7207,168.14175,86.79259,186.83878,53.476486,168.64726,45.78459,135.05319,149.73341,106.84896,108.70444,52.338963,110.52951,6.680293,15.515251,21.235603,44.263336,100.16867,26.397975539222127,9.418442,0.05580369442416688,0.8
102,64,92.89997,111.49165,91.51694,99.87509,118.154175,96.97248,119.198975,122.55705,111.26284,125.10014,127.20058,150.24486,113.42159,185.05229,87.33331,166.82248,74.23906,138.45589,134.67111,83.317444,103.38839,26.44581,98.43007,5.6443,-1.3830338,-14.519173,38.580795,77.67314,21.43056811593617,8.001602,0.20585442457179592,0.8
55,54,123.83799,70.550804,137.66273,61.26344,139.01627,81.31429,135.84868,94.35673,125.89189,99.45282,135.58331,115.407425,123.24252,134.21793,86.036804,105.044266,79.157906,62.333576,162.56543,84.55944,140.43973,39.22513,155.76349,9.164929,13.824745,10.763489,1.070137,75.394516,23.77170797758756,-0.2653656,0.06574588687112337,0.8
53,37,136.6471,75.788086,140.66367,43.156166,164.85468,74.14066,162.5485,108.088684,149.3258,113.04839,160.9637,142.01163,143.0765,159.07939,104.1433,121.53683,90.384636,53.896492,197.4587,82.12533,162.74178,24.591005,174.31418,5.642744,4.016571,-1.6474228,10.740326,76.48259,33.567498261724545,-1.5847931,0.25245428714875695,0.8
36,33,84.42968,100.3559,89.76193,83.550934,127.52826,92.64942,126.569466,122.444916,107.93091,124.514534,124.46393,146.26683,96.82797,168.60956,59.81367,147.50829,44.298782,109.29678,159.52692,74.67052,118.50961,35.8642,103.92999,11.101219,5.3322525,-7.706482,25.74585,63.569298,36.70361125805013,-2.1055374,0.24442041995195796,0.8
103,79,102.65071,112.84428,99.32625,108.16475,138.70244,119.76242,134.12444,139.78528,1.4307716,1.2977139,139.55466,166.6935,117.24112,182.18593,82.290695,162.57771,66.74132,138.68565,178.69884,113.02455,136.76793,69.93688,150.42294,29.99303,-3.324463,6.918144,30.520905,83.031525,40.559965597019556,5.4302216,0.22647235420089218,0.8
85,59,53.90365,115.569374,57.462425,94.956085,96.03191,106.23749,80.21121,142.69572,1.4696745,1.831695,86.68732,158.85645,66.78429,174.19247,37.14282,148.34189,21.71677,108.81032,119.857254,95.5173,84.318565,53.253784,103.42669,15.086602,3.5587769,-9.331886,13.854233,80.4307,26.126025166792008,6.4761047,0.17706821607590073,0.8
115,74,90.07504,98.611465,99.08046,89.54733,113.235664,107.872086,102.39894,139.46713,1.9085175,1.5725129,107.59469,167.9975,89.26102,184.2302,56.966946,158.31866,34.45248,112.2985,140.07535,93.07698,98.13824,34.303772,92.83117,5.2057247,9.005417,9.26062,22.751167,87.871254,30.647410062179407,5.1957474,0.04364122587215369,0.8
98,54,86.253944,80.40699,80.73293,66.49016,111.44868,74.46639,100.91595,106.39302,1.985674,1.5420442,111.090385,131.28247,93.92976,151.30608,65.64621,127.873474,55.907787,86.929115,134.27036,64.32988,113.67799,23.481003,102.450745,5.95174,-5.5210114,-5.9405975,20.438957,58.37814,24.971541501721752,10.174438,0.25796715340212684,0.8
91,47,70.68983,63.911583,83.20046,49.043583,100.13775,81.92297,90.6966,115.413,1.8576078,1.4599528,103.78741,147.74637,83.74161,173.50652,50.64605,131.62378,43.7243,77.25798,125.89766,66.88894,99.971436,24.692467,86.96467,5.45337,12.510635,18.01139,28.214397,61.43557,29.826082436394653,13.090805,0.9487794803354532,0.8
84,70,56.63129,106.597015,55.11866,90.915985,88.14612,101.218735,81.36314,136.92152,66.43904,134.70242,81.099594,159.3254,65.49423,172.69516,31.74591,150.73576,21.188953,119.85638,113.748146,100.83844,85.358894,49.67363,91.40804,16.190893,-1.5126305,-5.3782806,28.940392,84.647545,25.604852203676334,-0.26354218,0.06393460208877766,0.8
85,55,108.90182,72.53957,119.592735,69.16115,120.372475,84.85283,105.419235,114.60634,2.5850906,2.0351195,112.553,147.6463,88.01544,161.39803,50.21692,129.3286,44.303253,77.66237,157.80272,78.791985,131.69019,14.870342,12.5112295,2.1346827,10.690918,12.313255,8.501221,76.6573,37.91776673767397,7.133766,0.025939752887730982,0.8
171,111,107.698105,115.344696,111.68721,103.75427,131.62099,125.479454,132.74364,150.76808,125.76355,160.99995,133.60977,179.36374,121.72276,202.43912,83.49492,162.49675,74.14255,107.71282,151.35493,95.990944,117.67368,50.085144,121.88686,23.776676,3.9891052,10.134758,3.9585495,72.214264,35.48240301542854,0.86613464,0.3987879571880324,0.8
75,68,72.851265,92.87778,66.964035,84.311935,113.193054,84.71086,102.64798,123.780495,90.00075,121.661545,103.33882,148.36896,82.01405,169.4351,50.331024,129.82204,40.414738,83.67081,140.78564,75.302734,87.1879,24.540504,76.98628,6.0968266,-5.88723,-8.166916,-0.64112854,69.20591,29.15242514269637,0.6908417,0.06235856713254884,0.8
182,113,57.24061,92.8411,5.419094,5.2622347,86.572914,70.70696,82.454704,101.06254,0.9317567,0.7349916,92.651825,123.84837,68.21411,144.5698,37.99369,123.28899,30.008314,80.68344,107.33503,48.24404,56.42031,23.133978,50.485138,5.0975842,-51.821514,-22.13414,75.4212,43.146458,30.58836813890047,10.197121,1.4103880654332195,0.8
284,177,54.79012,77.0741,49.26807,59.626793,79.33873,72.28583,75.264984,103.31091,64.061386,103.80467,77.68784,127.76319,64.48921,138.20708,36.014267,136.7681,26.017506,89.22638,91.6949,59.98803,68.13707,29.552341,69.36505,8.327473,-5.522049,-4.788269,29.599586,51.660557,17.433037392892345,2.4228592,0.18063999613255954,0.8
146,91,81.54632,113.45663,76.91713,103.09753,106.73456,108.367775,100.92542,136.6748,94.946045,142.15987,102.07419,159.60858,87.44558,184.38441,68.42414,153.22256,61.127556,102.97969,123.96592,90.811295,85.67841,46.66742,86.331726,22.68132,-4.6291885,-5.088852,-0.117836,68.129974,24.59979308104673,1.1487656,0.5348089986592703,0.8
99,62,76.72619,98.29171,5.7327514,4.409903,101.85246,99.96906,85.356445,122.585754,1.7727665,1.2431706,97.1579,141.06009,79.313354,155.14069,60.37619,143.00787,49.680695,116.50293,107.793785,65.18015,44.322647,32.155315,17.57124,7.0092225,-70.99344,1.6773529,112.093025,58.17093,35.29259927891586,11.801453,1.8147663215498842,0.8
83,52,81.61689,53.75998,99.34945,28.966965,112.00354,41.881584,120.16052,76.75017,108.389206,86.67568,121.364204,104.449036,90.900925,134.58908,62.959145,96.94065,48.374924,43.13058,137.13182,28.496521,1.7708923,1.9176545,3.7139919,1.9425099,17.73256,-11.878395,14.163616,26.554012,28.470869393240235,1.203682,0.4149593622079921,0.8
96,60,84.76309,79.81903,95.65871,70.37349,107.205795,93.2608,100.09957,114.9933,94.19149,124.71611,108.03267,138.89636,98.924545,168.76141,61.303337,133.06602,51.971176,74.31657,135.94716,65.655815,80.157295,22.225138,69.507805,8.661163,10.895615,13.441772,3.943077,56.99465,39.850989262468204,7.933098,0.4358534780929606,0.8
76,56,89.42464,99.39509,87.91325,76.83606,137.29509,85.27106,131.80186,119.77894,1.6347176,1.205979,143.8524,154.30313,101.7822,185.54436,60.92486,153.77837,29.880733,118.701904,183.01627,78.28383,131.39465,32.100674,114.65655,4.3294506,-1.511383,-14.124031,41.865845,73.95438,46.25199789123544,12.050537,0.2758415651968117,0.8
58,59,81.381874,87.160934,103.60843,71.48444,147.41843,76.09019,141.8397,124.25059,0.53792787,0.2912989,171.95076,151.30225,98.92079,207.04135,34.836014,156.3715,16.661076,95.57142,198.28624,53.483974,0.9572214,0.8838613,32.63339,4.5637965,22.226555,-11.070747,24.086975,48.920177,55.66484761021044,30.111053,0.2239992096132477,0.8
136,85,80.589966,75.16123,75.27278,60.962692,109.245125,70.51724,101.737495,104.55948,97.83054,114.46689,111.527534,134.66183,76.80715,163.10959,43.006966,123.081215,35.517204,65.551254,133.10751,57.568882,97.66423,13.778802,5.1349335,1.212575,-5.3171844,-4.6439896,4.588562,56.356308,27.149099955239222,9.790039,0.13248128519671942,0.8
258,141,70.979225,100.92132,80.81096,87.794876,105.664474,107.14734,105.74485,141.31009,93.108734,149.78407,114.09001,173.66423,88.59468,206.66464,52.60893,168.6324,44.64937,91.567726,131.22847,81.01032,79.14041,58.788662,62.836185,32.275845,9.831734,6.226021,3.77285,48.734478,36.5603812850959,8.345161,0.6416806525134888,0.8
196,160,73.309784,112.29608,68.794106,103.34285,102.119965,106.42764,88.929726,129.965,2.3679538,1.954086,104.808075,143.58154,92.72953,162.3705,65.98666,148.06488,57.90783,116.36784,129.26425,103.218056,94.49793,73.515564,83.92123,39.860973,-4.5156784,-5.8684387,13.024994,63.357082,27.333382008278612,15.878349,0.15560071301668565,0.8
112,72,87.392624,81.16363,85.441025,69.02527,117.49955,65.82257,111.92301,94.95868,1.7170341,0.85502195,124.03579,124.64084,103.84258,158.00665,72.62135,121.54356,59.581924,63.821728,155.98354,47.51529,133.61592,39.717278,113.81644,7.515933,-1.9515991,-15.341057,-5.203541,39.999355,42.61658980402761,12.112778,0.3179170831899738,0.8
397,325,77.65983,81.85833,76.06503,73.990555,104.20894,72.96658,104.28659,90.90334,98.88192,96.00545,106.22086,106.53979,88.61267,125.69443,62.22243,116.55576,53.37107,100.74103,120.39941,52.80145,106.79663,19.218452,100.78633,4.9636126,-1.5947952,-8.8917465,26.750473,47.837837,25.860469741988606,1.9342728,0.3315734175726526,0.8
397,325,55.84395,86.36386,55.588364,79.65744,82.614265,81.80451,79.21384,102.345634,78.46617,107.43418,84.652916,121.35003,66.12954,129.42747,41.65315,116.8311,35.36354,77.04027,104.861244,85.18718,77.91113,40.852665,75.988754,8.257005,-0.25558472,-4.559349,-2.6171722,76.930176,22.502677699194088,5.4390793,0.17874792371119597,0.8
397,325,54.50029,141.52069,51.646538,130.02104,79.69173,129.0116,79.32537,150.59323,73.715836,143.53323,78.27993,164.74153,59.783836,177.56987,38.195503,155.91891,32.345425,133.9597,105.41525,130.61545,93.34288,87.33778,97.55026,65.725685,-2.8537521,-12.509094,3.9386597,64.88976,25.77347723871035,-1.0454407,0.2366412081113789,0.8
397,325,75.844955,128.75426,71.20092,115.00804,106.50445,124.58334,109.95941,147.30717,103.84262,152.45709,113.97742,165.45367,97.702866,180.98979,60.397938,159.00859,47.631863,121.15068,135.5864,110.132454,60.651947,86.466324,46.45005,58.915253,-4.6440353,-4.1709137,6.142639,51.2172,32.4744187042344,4.0180054,0.044267225651089426,0.8
397,325,98.18899,166.56384,95.82313,161.79137,103.841064,166.20518,111.248085,187.50371,103.40842,186.18437,106.11117,202.26982,106.34364,213.77269,86.77682,206.27884,90.1871,190.92123,127.97653,168.22899,94.91727,108.393135,94.5029,113.095795,-2.36586,-0.35865784,29.129868,55.133194,24.220168750818978,-5.136917,0.628235776091912,0.8
397,325,57.914097,178.8127,56.651917,171.3299,85.029106,170.92569,86.62588,190.58405,79.56791,193.12366,82.1694,201.79959,64.9433,214.58699,39.67103,199.4314,30.808386,169.44786,108.7271,167.31499,62.4594,104.594086,57.304897,104.05696,-1.2621803,-7.8870087,-1.8820343,63.258026,23.97148144100161,-4.4564743,0.43798180763453975,0.8
397,325,70.69424,97.30835,69.46075,91.02696,94.062164,87.137115,95.78296,100.45968,91.94495,107.14888,102.298355,118.23849,80.67421,136.03618,56.1328,125.60896,43.940086,110.258286,107.78862,74.71138,76.018364,48.541405,63.417725,18.124413,-1.23349,-10.171234,19.231323,56.586967,18.5152501422046,6.515396,0.40965987758413436,0.8
397,325,29.637297,138.40889,25.222237,133.98024,57.14799,118.419495,57.249207,139.34348,2.17014,3.7129555,66.502846,161.07614,39.31772,177.60422,13.260368,161.4996,7.7806654,131.31763,79.738045,113.62442,55.44751,77.336,64.962944,44.95256,-4.41506,-19.989395,-2.662613,68.67186,23.093359627255833,9.253639,0.3515156023560878,0.8
397,325,72.54579,91.81717,71.63895,83.79739,102.97155,80.07277,104.15061,96.71193,95.00315,100.89578,108.07629,113.47487,91.99652,131.33405,65.38859,111.923935,51.21913,84.992096,125.37241,86.01056,112.43814,45.480705,115.272156,19.39549,-0.9068451,-11.7444,1.1947021,66.61507,23.174469600197348,3.9256744,0.2552586708198684,0.8
397,325,57.428833,126.34,53.540684,116.80627,87.307495,117.441154,86.21626,138.41573,78.60266,141.85283,83.446205,153.13844,73.339005,164.9692,46.180946,143.52165,35.63843,117.60846,111.41457,127.89601,97.806526,84.71956,98.73131,43.4143,-3.8881493,-8.898842,0.8021927,84.48171,26.276515532883145,-2.7700577,0.24217942098338074,0.8
397,325,81.48429,77.68175,92.93962,73.65732,101.07488,85.53845,100.88176,98.04279,95.92938,104.54161,100.656166,117.39982,88.10597,126.441376,64.40478,110.88411,56.57968,80.60364,122.863625,73.27225,88.296875,40.402542,103.95044,9.352357,11.45533,7.8567047,6.9463196,63.91989,25.004180886865438,-0.22559357,0.06600933297822231,0.8
397,325,115.93269,89.47743,124.45047,83.51083,130.87994,95.14259,124.295235,111.94261,3.142151,2.0323653,128.71672,123.36181,108.74226,130.15416,84.41232,114.004135,78.1599,88.38612,148.08427,86.068245,121.896835,58.291294,127.15048,19.251034,8.5177765,5.665161,4.87529,66.817215,19.450778540320815,4.421486,0.3240129525529333,0.8
397,325,64.79884,141.73344,68.69555,130.23076,80.16993,134.2088,84.63942,150.52736,73.88089,164.99277,94.74874,171.9917,77.96378,188.2042,61.965443,184.11395,45.61949,170.31956,108.50566,116.534164,72.6089,95.372314,48.18475,78.61365,3.8967056,-7.524643,40.088806,37.920517,33.396204386946515,10.109322,0.07527183919204172,0.8
404,403,75.02997,105.89934,78.73955,100.44049,95.32298,109.519066,93.415245,122.60642,85.21156,129.22366,97.54163,138.15158,86.243515,151.86095,66.20925,136.96492,56.484497,114.08446,105.18397,105.64064,94.41898,83.92817,91.89489,55.742756,3.7095795,3.619728,13.643967,49.897884,10.59628266848668,4.1263885,0.0788307495703191,0.8
404,403,42.666435,97.802086,52.314644,96.842064,57.158203,110.62127,52.728558,119.81976,45.12631,120.91859,55.062943,127.23342,38.666935,144.74225,17.857834,133.45786,16.801968,116.53123,68.44695,113.03685,71.376564,84.7535,84.378044,68.247116,9.648209,12.819183,19.689163,44.789734,11.544301625902083,2.334385,0.028853762247554204,0.8
404,403,49.796944,93.82193,59.844673,88.42972,63.883472,94.71582,61.36856,109.59484,2.7494302,2.8645504,70.706955,119.175026,54.41871,134.55545,31.888157,117.373245,27.646982,92.88367,79.48822,96.389786,68.04233,60.738987,61.08152,44.512512,10.0477295,0.8938904,4.453949,51.877274,15.6942764527719,9.338394,0.030050203204994075,0.8
397,325,29.637297,138.40889,25.222237,133.98024,57.14799,118.419495,57.249207,139.34348,2.17014,3.7129555,66.502846,161.07614,39.31772,177.60422,13.260368,161.4996,7.7806654,131.31763,79.738045,113.62442,55.44751,77.336,64.962944,44.95256,-4.41506,-19.989395,-2.662613,68.67186,23.093359627255833,9.253639,0.3515156023560878,0.8
397,325,78.82457,89.7794,78.88774,81.82667,105.71934,80.88193,105.89407,100.835724,94.74628,106.59909,106.018776,117.662224,86.224785,130.38911,67.16315,113.131485,59.607117,90.61882,127.64812,81.61836,111.64702,53.853558,103.70471,22.686327,0.06317139,-8.897476,8.792152,58.932037,21.94114197691293,0.12470245,0.20789085268406104,0.8
397,325,59.28238,93.551895,56.052032,82.79873,89.21621,76.561005,92.720566,95.96838,83.5161,100.46645,97.9204,117.63687,76.971405,133.58926,49.621937,119.990105,40.68552,88.14757,111.75631,85.38152,100.88949,61.89464,105.879776,33.54037,-3.2303467,-16.99089,5.348839,51.841152,24.20449666713246,5.1998367,0.14908154515633631,0.8
397,325,33.3451,128.62518,32.659847,122.75632,51.359226,128.15295,56.741085,149.42097,48.42352,143.32709,53.63372,159.45168,32.209698,176.89235,14.082874,159.7947,9.417603,132.47554,76.696556,133.21094,48.422413,88.28311,32.986603,63.408936,-0.68525314,-0.472229,9.719223,69.802,25.83724986761269,-3.1073647,0.033990678705218214,0.8
397,325,72.54579,91.81717,71.63895,83.79739,102.97155,80.07277,104.15061,96.71193,95.00315,100.89578,108.07629,113.47487,91.99652,131.33405,65.38859,111.923935,51.21913,84.992096,125.37241,86.01056,112.43814,45.480705,115.272156,19.39549,-0.9068451,-11.7444,1.1947021,66.61507,23.174469600197348,3.9256744,0.2552586708198684,0.8
397,325,63.423542,88.125626,63.495163,79.70372,86.10774,85.31576,84.082,101.02409,80.164406,101.64705,87.34657,118.82614,71.84084,125.84383,51.578766,114.59573,47.428135,87.93652,101.305534,83.708755,70.35842,46.755146,87.527695,10.962626,0.07162094,-2.8098679,8.232803,72.746124,15.282517448090204,3.2645721,0.040537312084603316,0.8
404,403,102.183395,164.96684,107.407875,154.14578,115.896835,162.80812,115.549805,180.06956,108.344025,182.87885,121.34941,191.4697,107.0411,203.2416,91.45284,189.87222,87.20242,166.43878,138.4465,162.68263,115.47722,134.11224,113.09905,123.187546,5.2244797,-2.158722,12.292999,39.495087,22.550016525119247,5.7996063,0.44750217026036876,0.8
404,403,108.07728,102.77007,107.70383,94.413246,129.66583,97.9252,129.03284,112.67209,120.12969,118.74913,131.69876,124.512634,120.596565,138.58066,101.338745,127.156075,96.606346,110.2913,143.6843,97.966415,130.93234,74.700966,130.71346,55.031837,-0.37345123,-4.8448715,15.878052,42.934578,14.018523718769156,2.665924,0.05354433512585688,0.8
94,67,116.12267,110.205475,112.20261,94.54371,152.17879,105.38743,146.52026,140.63026,132.73906,148.11917,151.84615,168.65198,119.72874,202.01819,75.3376,168.43619,66.911476,101.2396,184.41417,92.35697,138.61792,38.23625,128.80331,13.915572,-3.9200668,-4.8180466,6.6958923,78.4414,34.76942127166944,5.325882,0.012036140511878957,0.9
141,129,118.10915,90.51323,132.0318,69.19585,151.78104,104.88956,143.02603,132.89261,131.20906,143.202,149.57314,162.4845,124.19107,196.30238,82.82556,160.21637,58.913834,109.75061,177.82564,66.510605,113.3324,41.402256,97.76154,7.8154182,13.922646,14.3763275,40.554764,58.695187,46.38173371956924,6.547104,0.11941818751653188,0.9
135,117,102.14336,108.960175,109.95273,104.82541,123.511894,116.997955,121.82289,137.28088,108.76472,144.00298,123.63167,160.46324,96.92227,191.90318,65.369514,163.08528,52.9892,130.77689,143.08234,87.25452,83.686646,64.67206,35.104122,9.412562,7.809372,8.037781,25.951477,77.84195,35.60441482210171,1.8087769,0.02467266320548611,0.9
110,94,101.429214,121.32077,101.26486,104.29418,129.82114,118.171745,136.62947,136.71794,123.66919,155.38492,145.14958,165.67255,117.45565,188.56999,71.32123,166.33066,61.520874,124.06237,165.60812,79.17175,98.77677,28.606419,102.36586,16.05521,-0.16435242,-3.149025,19.768188,63.116543,52.93116157097961,8.520111,0.001819184241926175,0.9
74,64,71.26704,116.898125,62.68576,98.49946,116.83051,99.00848,106.46494,132.80597,1.3651388,1.1499836,119.09421,163.71431,93.127014,189.44696,61.355705,174.98984,39.897945,148.51385,154.53593,77.519295,97.73183,51.83793,67.875145,6.6690927,-8.581276,-17.889648,50.014397,70.850204,43.39912129168208,12.629265,0.20165977974987226,0.9
73,72,98.76191,95.59885,96.757484,81.353935,134.46396,89.49826,132.69136,117.49796,1.4137619,1.2868057,149.62898,139.39989,113.53679,158.82124,75.17654,135.1219,49.36926,113.672615,168.10675,72.89932,114.42254,41.435715,117.388466,25.169895,-2.004425,-6.100586,32.31868,47.729427,37.514826121698306,16.937622,0.35397954300876133,0.9
101,91,79.96271,103.13131,81.93083,91.36315,117.40015,86.154305,116.76203,110.65619,103.509674,116.06422,123.4597,133.42291,99.40966,169.49544,66.62667,150.47668,49.212418,113.78331,140.47064,68.8232,90.33154,41.354458,67.15888,7.21445,1.9681244,-16.977005,22.420158,61.608746,28.85507018224483,6.69767,0.16177570320963186,0.9
177,124,105.80076,91.98278,101.63143,73.65126,135.64993,83.72351,134.13498,116.27142,131.30023,120.11095,139.2595,137.31631,121.12747,164.45251,76.69444,142.32834,56.024406,93.96706,165.03186,64.364914,122.917564,16.269897,119.73832,5.2099085,-4.169327,-8.25927,20.315796,59.155006,35.18597637091258,5.124527,0.09319020534593125,0.9
75,64,86.355835,97.60082,95.59963,76.88641,125.984924,111.228836,113.270325,146.89305,1.1431231,1.1620022,125.29942,170.45802,93.913635,196.73836,48.738247,163.25261,31.739555,102.424545,160.31403,73.71404,60.660168,31.38198,53.915394,9.312296,9.243797,13.628014,25.538132,64.40175,50.851223560822135,12.0290985,0.016313368200638,0.9
62,57,107.31446,95.07169,109.90117,82.6628,137.05676,101.831856,135.21806,134.25406,123.77718,140.71227,143.3917,157.15529,122.29962,181.95454,77.27579,153.98251,59.3853,111.76539,165.68025,108.15423,143.70505,76.760605,126.975136,44.389694,2.586708,6.7601624,29.102585,63.764534,29.313419068856085,8.17363,0.02787489832291845,0.9
240,188,83.11386,85.11629,91.498405,67.90115,113.03157,87.3015,101.37039,118.04935,2.2272537,1.6858715,111.491776,134.10924,95.45576,159.59259,57.972363,123.80465,44.162933,76.171524,138.77892,66.072815,92.90407,34.500626,72.839294,10.902422,8.384544,2.1852112,8.2703705,55.170395,33.370387695997145,10.121384,0.06556611733642659,0.9
70,60,86.153206,95.50933,96.04169,77.234856,116.779106,95.00008,117.866196,129.14966,102.85512,133.66786,120.59195,152.42749,97.59772,175.06703,68.53694,142.43146,53.135803,108.735916,153.61043,98.13028,105.60063,27.834755,113.10901,6.8549128,9.888481,-0.50925446,31.50106,91.27537,36.96409652268258,2.7257538,0.25278755703573785,0.9
96,72,89.24455,107.93749,91.48559,93.67527,117.83754,108.906525,112.43533,136.16327,1.5078895,1.2490696,122.23343,167.36626,91.08852,198.55319,57.119583,164.648,48.325542,108.15986,144.68762,84.57288,88.91183,46.761745,77.10181,18.79488,2.2410355,0.9690323,14.484589,65.778,36.23607334701151,9.798096,0.25869826361761783,0.9
84,51,87.61915,100.698105,91.46687,84.61083,121.37752,95.9117,111.733864,125.18173,2.1617477,1.4102585,125.16061,146.18599,98.850746,185.39804,69.73109,136.89685,59.239574,71.64845,140.8251,86.12471,103.85311,45.93327,91.52684,7.8003254,3.847725,-4.7864075,-12.962379,78.32439,21.771396924554654,13.426743,0.26494245567559305,0.9
172,88,97.47388,112.89604,93.253204,103.55398,130.90729,108.71508,124.023705,140.13359,114.74701,146.56349,132.90134,164.90257,120.20593,201.30475,93.5742,163.91272,79.34285,108.56529,140.83615,86.863914,99.53402,50.289604,82.995705,14.092644,-4.2206726,-4.1809616,5.0113144,72.77127,24.001161981844184,8.877632,0.7164348228736523,0.9
102,63,108.85744,125.67732,105.20743,104.11616,140.54156,101.1937,143.00188,132.87115,132.20436,142.70428,151.5543,168.63593,136.30476,211.45844,97.1586,178.54399,72.635315,118.37726,174.458,98.79488,128.08041,39.423637,121.16681,7.915122,-3.6500092,-24.48362,14.261101,90.87976,34.001152839723304,8.552429,0.34545133843981435,0.9
100,79,113.37461,115.32941,112.79752,97.729904,144.46474,117.50046,132.46454,152.19064,1.245339,1.2689302,146.71112,172.55907,129.5296,199.0686,87.19978,158.15341,70.61466,108.56052,172.55939,104.54496,144.07855,57.784462,146.19765,32.093483,-0.5770874,2.171051,10.830612,72.45148,30.93791032774472,14.246582,0.1307206399720613,0.9
136,82,111.576225,129.52597,114.4958,107.0072,143.44986,103.231926,141.81499,139.65486,1.6497371,1.4148421,149.26764,162.29384,131.05388,195.33084,94.805405,161.42459,86.59182,103.83589,172.07811,83.2974,99.47835,50.710278,86.50716,13.474804,2.919571,-26.294044,-3.1713104,69.8226,34.88498206296658,7.452652,0.33037884953343477,0.9
44,46,100.40641,92.572914,112.936066,87.20606,138.36365,95.28946,135.66522,116.12987,5.933649,4.9834495,149.20827,139.37337,112.77661,157.06105,67.12453,123.12674,48.341194,91.3242,177.09515,79.71682,113.785675,45.558887,97.26371,20.3239,12.529655,2.716545,4.118141,59.39292,41.74490009421214,13.543045,0.4747767043313501,0.9
78,114,68.562416,80.08776,79.22406,77.40869,111.60135,90.61748,101.4718,109.02721,1.3098936,0.8366113,117.28537,126.87712,80.6508,149.86435,43.584938,120.7142,28.193363,94.77058,155.44768,72.69627,96.31357,42.742966,113.476,9.841158,10.661644,10.5297165,17.361885,62.855118,47.367394719545224,15.813568,0.3822170238144891,0.9
114,108,118.34252,134.37668,131.72281,127.84354,150.893,144.29614,139.68114,161.51369,131.32204,161.18222,149.32256,181.5169,125.23439,213.34233,88.858925,184.77194,71.43262,138.94014,187.52786,118.88222,154.10764,80.94515,155.4144,32.93474,13.380287,9.919464,11.096603,85.94748,44.58677329685364,9.641418,0.17335642518892036,0.9
55,66,117.9925,112.34404,129.28119,97.23676,170.31424,109.90307,159.4108,141.57303,1.1870748,0.95991206,169.049,163.50705,123.93341,203.49669,82.24031,184.15483,64.823364,146.50742,204.05412,97.23153,102.277306,51.2852,103.8562,5.0634503,11.288689,-2.4409714,49.270653,92.168076,36.04091621736817,9.638199,0.2971668019989999,0.9
46,35,102.28659,93.59677,120.33936,85.12683,136.03387,103.25353,124.41791,130.80676,1.08875,0.71848583,132.69928,151.18173,112.30651,166.1929,67.117905,140.5737,51.602367,98.22909,171.78348,80.12109,99.124435,36.794895,98.86098,6.565697,18.052773,9.656761,13.102257,73.5554,42.58102690649707,8.281372,0.2868615796219316,0.9
92,96,74.56938,97.9196,69.242065,77.32879,123.30646,92.97463,111.136955,120.9298,1.1164278,1.0385163,126.33679,147.72235,94.40293,161.25536,55.161835,131.83018,36.34007,117.81724,171.52382,84.83193,131.40816,37.053738,148.47745,5.7858233,-5.3273163,-4.944969,40.48845,79.04611,48.90007680658102,15.199837,0.2812682159836474,0.9
54,35,120.78085,129.59929,120.47962,98.87169,162.34882,97.64441,162.61557,130.06691,1.4532573,1.2417957,172.85187,161.47462,136.46358,206.03905,96.21516,160.9375,88.97273,88.08468,200.77853,69.18299,84.6398,26.050844,70.23157,6.064649,-0.30123138,-31.95488,-10.78701,63.118343,47.821496736565415,10.236298,0.21430217817526453,0.9
96,76,23.241837,39.318325,15.630907,18.137035,108.327515,115.239204,99.706314,145.81833,2.1650405,1.4078355,104.13944,162.16931,84.222885,188.87091,52.729965,147.81897,45.70322,95.83803,127.04424,90.34911,81.60537,53.30008,64.886536,10.037649,-7.6109295,75.92088,77.70099,80.31146,31.142134512969925,4.4331284,1.5565136127878412,0.9
99,90,111.58103,117.0741,114.84453,102.101906,151.49174,104.17592,147.98961,131.38797,133.46597,140.11356,149.37642,148.5635,120.960365,174.04976,85.48306,138.61057,65.457436,96.3678,177.7843,86.70599,134.5094,57.47642,149.357,23.718058,3.2634964,-12.898178,-5.734108,62.987934,31.567337836220986,1.3868103,0.4141500676594,0.9
58,85,86.83122,87.435585,83.10569,76.555824,127.59595,84.5037,115.67345,99.29185,3.2026978,1.6210413,157.70056,112.138176,114.21296,128.40773,69.88755,114.270935,41.00003,98.12291,166.81342,69.85845,115.34535,45.309273,108.86822,30.455784,-3.7255325,-2.9318848,21.567085,39.402668,41.86278918012886,42.027115,0.5602103099430363,0.9
152,216,132.88736,92.25661,128.5902,85.29469,165.04073,95.65542,160.31303,110.913345,149.16016,124.72752,172.72241,128.54276,141.31569,153.9024,96.87873,139.26797,77.69539,111.15527,200.1784,87.19754,94.52514,42.39523,102.63112,24.63014,-4.297165,3.3988113,25.86058,62.567398,36.14128196021577,12.409378,0.4634150080625937,0.9
