width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,quality
75,54,81.41745,79.081474,146.23883,80.229645,172.57555,76.39916,187.68619,78.85139,143.42642,140.45778,174.51538,119.27978,170.48232,150.18271,149.36691,163.40062,113.5334,141.43419,92.837326,100.05008,166.1268,55.867832,128.395,45.30311,103.03136,12.89204,4.482505798339844,2.8124084,1.5441009313138956,20.696075,11.419876,40.4077,54.74697,0.9
111,84,38.12879,84.904686,87.95445,83.003845,112.08951,81.58662,135.60347,81.822945,96.00911,120.216545,118.65269,107.131714,117.92521,135.5637,96.88159,147.16798,70.21684,130.21675,63.668133,100.64037,110.0002,58.676918,77.540436,53.172604,71.06944,26.874178,4.498970031738281,8.054657,0.4119654037935161,6.54871,25.539341,19.576172,47.46777,0.9
63,59,40.109463,90.27508,109.46717,89.51275,162.57564,78.49375,185.56912,80.21982,114.61649,135.47095,159.56287,110.31746,142.94653,157.97394,105.83671,199.81071,74.638626,163.93912,47.7575,123.312874,158.16014,41.572823,66.570435,43.329006,33.77055,23.991632,21.074256896972656,5.1493225,0.28782587272903326,26.881126,7.648037,12.158073,79.98387,0.9
60,82,75.993996,93.517975,130.77737,99.01047,162.909,98.19687,192.34998,98.495384,123.131615,134.2293,154.84676,135.59627,125.75787,161.12529,104.13336,174.76102,76.4073,149.3517,82.21534,113.506004,165.78275,61.202858,111.33967,56.023285,92.08079,31.592602,7.574394226074219,7.6457596,0.19489444093862063,-5.808037,6.221344,20.72329,57.48272,0.9
54,45,56.353554,120.974014,102.91609,117.53118,141.021,119.64713,146.3451,120.142525,108.05356,177.58888,127.50779,164.1536,121.593796,194.05809,103.475784,209.3456,74.82922,182.10059,70.88676,144.8533,123.08269,89.30349,81.64576,85.464615,61.5026,73.004776,4.085075378417969,5.1374664,0.878669283542101,3.9424667,14.533203,32.73558,59.388687,0.9
169,112,67.002556,107.149445,117.3462,104.13128,142.90953,100.26901,173.7351,102.658615,114.8683,162.32497,140.74506,157.2645,131.14523,194.1803,114.32725,205.84099,90.813385,184.19075,80.84058,136.62854,136.48572,63.759796,91.449135,56.846134,75.63237,22.890436,8.353096008300781,2.4778976,0.33840167947003885,9.972801,13.838028,25.696426,79.78241,0.9
214,141,59.802258,94.47896,139.0711,99.57442,147.065,97.06423,186.4797,96.064445,125.24662,148.49777,150.55959,153.73717,135.00427,172.92516,121.19615,174.53403,96.08292,146.07178,87.82486,104.90252,138.42763,68.59753,67.64433,56.807083,46.40911,28.557526,6.095245361328125,13.824486,0.9294176655601705,8.258057,28.022602,43.595253,48.095436,0.9
70,50,59.844772,95.345505,108.73611,92.89486,142.3839,87.089066,154.39224,87.68901,110.194214,136.69867,140.27742,131.17476,125.27356,165.67145,101.17691,184.66354,73.266594,159.26266,69.45393,121.39778,144.51048,48.971024,94.414986,50.838478,75.315216,31.51878,13.462287902832031,1.458107,0.1019782219079185,3.8126602,9.609161,15.300888,70.5593,0.9
120,76,94.604164,98.40512,133.32477,99.3231,145.86673,90.52774,175.89206,98.20501,119.21831,141.66344,144.06595,134.99461,137.43214,167.06862,119.55609,181.75887,100.35501,164.46106,100.548615,132.9485,157.99596,77.20774,134.63191,44.511955,122.527954,28.497087,12.175003051757812,14.106461,0.11301577705664467,-0.19360352,5.9444504,8.714935,88.43655,0.9
186,142,45.27332,100.514496,95.92021,101.04139,121.61396,96.29252,152.07645,97.38031,101.92855,140.8966,129.66153,130.20418,124.714455,161.45795,102.053375,171.1045,76.2095,155.31656,67.935715,116.343994,121.417145,47.488495,66.46385,51.37076,49.609222,18.667313,7.883056640625,6.008339,0.33426084443807214,8.273788,22.662395,24.552612,64.973236,0.9
77,49,54.806503,74.66986,93.44496,91.21751,143.24348,76.827644,162.04309,71.821846,95.07849,143.59573,129.96227,128.2308,119.20202,171.02911,90.55894,191.32452,66.9987,158.7091,53.57243,100.99588,138.21457,29.578157,73.64159,37.646595,63.465225,6.178694,25.16657257080078,1.6335297,0.09305764413985851,13.426273,-1.2340736,42.599854,63.349285,0.9
73,55,59.033314,69.92349,113.18724,75.625694,147.05391,68.75178,176.41911,73.29958,105.77499,124.86848,147.00136,116.76132,128.91295,160.53494,106.076675,170.4036,77.56898,145.55162,66.43531,110.80742,139.37119,39.884266,95.84542,31.813938,79.130585,6.191893,10.250007629394531,7.4122543,0.0935829463783433,11.133667,7.4019966,14.061058,78.993484,0.9
112,88,49.891006,73.27845,110.50124,72.42033,123.85652,65.455444,162.15837,70.75398,102.62826,133.96088,135.20107,103.32718,130.04758,166.48239,98.48063,195.41663,59.77749,159.02638,54.15566,107.75427,128.30399,13.560181,67.572945,35.987904,59.339695,15.436626,10.043212890625,7.872986,0.0072498246702528135,5.62183,4.2646523,26.206604,71.76637,0.9
92,55,73.68314,65.10715,117.71563,66.70939,135.8634,61.007744,184.27751,61.55816,124.80678,140.99918,151.59401,120.88152,145.36978,162.45663,124.63016,184.51613,86.95748,156.31174,75.51166,109.033844,123.4189,28.44742,96.1684,22.721373,68.40312,4.5699387,9.250633239746094,7.0911484,0.7148912084782091,11.445824,1.8285141,31.965332,86.31247,0.9
128,92,49.06713,87.34729,92.90162,90.98544,130.2673,82.89651,156.97731,85.65775,96.77033,144.02141,127.75584,120.60534,118.57453,167.0804,87.92506,186.58163,62.418365,154.7327,61.53436,112.51323,137.23634,46.89793,83.299675,58.27192,69.90231,36.02531,9.778472900390625,3.8687134,0.22331008355848803,0.8840065,12.467228,31.508179,54.24131,0.9
86,59,82.94291,110.67963,125.275085,107.74485,146.22185,95.86155,168.49562,100.433235,125.724,167.05417,153.48824,148.39478,151.8194,188.37267,130.45525,204.52725,102.231514,174.924,92.69196,139.77469,133.34206,70.28759,89.44521,69.66736,72.14758,36.769398,22.12969207763672,0.44891357,0.5702967241306525,9.539551,9.749054,27.27948,70.10733,0.9
122,84,52.062508,89.46091,127.562225,93.056465,154.66957,84.870636,169.50104,86.56943,126.46306,161.05661,152.98683,131.45468,152.98177,179.8429,133.40465,201.85744,106.254585,171.26569,98.789444,112.46136,143.55049,37.161743,81.347374,53.76329,69.639786,45.717594,11.077308654785156,1.0991669,0.6432416395718534,7.4651413,46.726936,48.595253,58.698067,0.9
96,93,91.79476,96.17035,129.93886,97.36677,149.20529,91.36487,161.75807,94.832886,129.13754,160.25003,160.40286,147.23415,166.15521,176.61945,142.28748,195.55188,103.10344,165.8011,97.961075,113.162056,151.42247,55.82839,106.495094,51.54176,123.744,17.673746,7.339363098144531,0.8013153,0.669388834288436,5.1423645,6.166313,47.087975,61.620296,0.9
128,101,42.106907,81.847694,98.318535,85.32675,119.396,77.32811,159.5508,78.7162,101.237656,136.72815,131.90907,122.51884,132.07816,171.70784,109.42403,190.54187,71.9093,162.87851,60.919533,118.85244,122.32084,46.031494,57.423157,40.55333,47.624805,8.683537,11.130134582519531,2.9191208,0.054169726382842454,10.989769,18.812626,17.87571,78.29911,0.9
95,67,71.27722,85.818474,130.31212,90.98988,135.43643,86.490074,168.7654,83.27944,125.40652,142.57283,145.70866,137.99652,150.63596,174.10187,123.29236,196.33614,86.50114,176.10732,75.703125,126.66469,126.89864,54.38855,86.08556,66.20904,80.25304,8.780526,8.690834045410156,4.9056015,0.036970110442139936,10.798012,4.4259033,15.908142,60.45565,0.9
120,87,89.72922,77.52787,136.2766,77.4657,147.95349,67.484886,182.67415,70.662094,132.98468,139.57098,160.56718,124.70199,156.34134,173.63464,131.70012,196.28673,99.911575,161.20323,103.924774,113.03734,151.89713,17.855154,96.98891,34.10986,82.72363,6.0715284,16.846588134765625,3.291916,0.09628330749125058,-4.013199,14.195557,26.533646,78.927475,0.9
98,63,75.167915,89.99192,136.0982,83.81917,154.05266,85.34944,184.29971,87.014175,141.16122,150.61714,166.25848,126.8237,163.83879,169.78929,133.72876,198.69576,101.86473,170.19418,88.98233,119.31154,150.17905,26.319086,103.94082,32.56225,96.34719,6.2383,7.837486267089844,5.063019,0.3769778449249144,12.8824005,13.814415,31.305603,86.74929,0.9
95,82,78.26412,99.23867,127.18586,100.143166,147.36159,91.1798,177.94489,92.21029,125.38512,155.28375,156.88167,126.17482,163.21791,169.65059,131.25475,193.09561,106.47811,176.16206,97.22466,135.37685,139.23846,42.114334,82.10713,53.20975,55.607376,33.76129,15.991744995117188,1.8007431,0.4417974175946324,9.2534485,18.96054,19.906906,82.1671,0.9
112,77,46.228897,74.70899,102.67563,74.60596,130.92477,66.65107,161.78706,69.58298,107.12269,129.42114,127.447685,109.202896,125.192184,146.88658,104.611885,168.01575,81.5656,150.62436,73.10487,113.39409,125.02805,44.970478,70.90104,47.27993,59.339375,25.790276,13.080902099609375,4.4470596,0.42194155040927583,8.460724,26.875977,16.027054,66.11416,0.9
173,135,35.9577,89.032715,95.31683,90.17341,136.05893,83.36633,159.37167,82.705765,100.9403,150.93614,125.710724,131.61385,115.18509,180.93759,94.64803,206.26903,66.6206,171.17738,58.7673,126.4181,123.925095,40.122215,72.06853,47.18673,54.498226,8.665383,13.134025573730469,5.6234665,0.09576121692764583,7.853298,22.8096,24.518044,79.23137,0.9
151,77,78.09042,81.53939,104.3188,78.863625,116.547874,66.79325,137.72968,62.94063,107.87622,125.29595,122.27274,109.733086,124.44623,147.81206,105.51958,182.59344,91.53151,160.66312,87.08902,122.56474,98.84069,35.45026,66.137146,51.548893,50.873966,19.088839,30.669132232666016,3.5574188,0.18793891076284874,4.4424896,8.998596,2.7312088,71.015854,0.9
55,41,63.912777,72.23906,121.80494,71.78527,152.78015,70.46028,158.05458,71.68505,128.4188,134.86507,155.65846,117.1407,146.75833,158.48486,127.892685,179.74005,104.27098,152.84352,97.25983,102.96144,144.54419,34.937405,102.82015,45.195084,85.35183,11.816546,2.164276123046875,6.6138535,0.413286667533435,7.011154,33.34705,31.903625,57.766357,0.9
115,56,78.21568,66.581696,113.134155,73.65634,123.1864,67.43548,166.75357,78.415985,110.49647,133.35318,137.5429,106.68257,127.83741,157.13397,106.66563,182.44536,77.31481,156.29518,74.37865,105.27577,128.08344,23.62434,90.8671,11.639429,76.99147,2.931508,18.055152893066406,2.6376877,0.2135126129877054,2.9361649,-3.8370361,28.077408,93.636345,0.9
52,43,68.04589,98.31659,129.02907,102.67084,144.65312,64.911316,182.43193,93.4694,119.668304,166.21352,159.45836,150.7691,159.10477,192.11746,125.34012,212.5112,90.08075,191.49887,74.164444,126.57478,139.01619,40.057274,71.8525,49.695328,72.75061,6.4998145,49.86144256591797,9.360764,0.37699872593871575,15.916306,6.118553,39.638733,76.879456,0.9
124,85,79.55556,103.54839,108.655815,105.99321,138.25024,96.53879,162.57582,99.06868,115.24394,141.6929,135.02263,133.19453,135.74916,156.92252,120.49591,170.66629,91.52779,155.05055,82.443634,131.71127,132.00873,25.214174,92.193405,16.832676,72.32019,6.735599,13.934135437011719,6.588127,0.23286875357823633,9.084152,2.8880768,9.981628,114.8786,0.9
101,93,79.1864,100.250885,126.31073,97.05587,150.93364,90.34051,170.75131,91.03362,127.63164,129.07405,149.39433,117.68288,149.86398,138.12021,126.28189,157.87923,95.93327,143.35954,85.36195,122.22631,133.64354,45.617584,91.27351,36.57749,84.711235,20.194092,15.932624816894531,1.3209076,0.11126882246919978,10.57132,6.1755524,6.84774,85.64882,0.9
112,88,51.11945,74.939125,99.0796,75.37751,119.8395,72.2798,164.2806,76.31945,98.61126,120.61284,119.11201,106.22348,122.36089,146.59326,102.31618,169.12213,67.06875,132.24403,55.70503,86.61514,117.068245,36.816326,45.16731,36.493904,29.569801,21.035389,4.898338317871094,0.468338,0.07014956305982945,11.36372,4.585579,33.997696,50.12124,0.9
106,82,60.91107,80.59653,107.98424,79.01488,131.09734,75.55756,151.27573,77.6202,111.61783,119.40966,127.00902,106.12539,127.789734,138.99234,108.18925,158.88115,84.513176,139.71896,75.22706,113.796555,119.36069,36.913696,73.55685,41.303333,56.993454,25.194897,6.4336395263671875,3.6335907,0.023668832278291196,9.286118,14.315987,5.613106,72.493225,0.9
106,75,78.24005,78.60003,124.44992,77.503716,144.45656,76.74458,157.16241,80.280334,125.75163,126.05563,151.20506,113.65355,146.88164,138.6657,122.87965,160.77853,93.59129,134.00139,81.304115,101.50672,132.15894,48.288754,100.88035,51.670033,79.88672,16.018356,4.6320648193359375,1.301712,0.3940101581048008,12.287178,3.064064,24.548912,49.83669,0.9
102,84,70.88685,81.825066,117.95641,80.91157,138.83908,77.44547,150.03502,78.531166,119.12677,121.81837,143.94926,112.01203,138.19098,137.16693,117.37155,153.58998,85.6564,132.71692,70.953186,98.780945,129.66507,49.625282,92.602806,55.06186,70.04248,25.372501,6.7599945068359375,1.1703568,0.28609240010077075,14.703217,0.066337585,23.037422,43.719086,0.9
113,96,62.219208,75.88853,116.31232,77.60086,133.74365,73.107666,159.39824,75.24992,114.953606,116.17521,142.41272,103.35255,141.39093,138.04628,118.223335,156.39102,91.97762,140.96866,84.12842,111.76454,133.03545,42.24948,93.65496,33.17151,83.75271,9.049522,5.131797790527344,1.3587112,0.04337819121984654,7.849205,21.90921,4.4106674,78.59303,0.9
321,258,68.19005,83.31849,107.778076,78.772125,130.21986,78.75234,146.67618,83.02304,108.02221,121.74162,124.93856,100.049385,127.64043,134.68404,106.469124,159.76694,84.44797,139.11853,75.407616,112.47754,119.19736,44.70111,72.53299,50.88539,61.955563,36.7674,8.817062377929688,0.244133,0.12910032583560072,9.040352,7.2175674,9.264084,61.592148,0.9
148,121,60.716812,90.1374,103.457115,89.45355,130.58813,89.38088,149.7922,92.2867,103.50746,128.92888,132.0566,112.039345,125.49202,142.00102,107.59501,156.39206,81.172134,132.60394,73.5223,107.662415,117.01699,63.76545,79.32775,70.47148,67.076004,45.929764,3.9441375732421875,0.050346375,0.42173086597731624,7.6498337,12.805489,21.266464,37.190933,0.9
83,66,92.565186,83.53254,134.1249,85.92819,152.6638,85.05543,179.46786,90.29942,136.86954,127.99629,159.77348,117.072235,151.95256,147.64516,127.55292,163.01299,102.20302,144.12039,93.05041,117.46382,136.00272,54.224968,90.49213,52.865776,69.972404,35.5578,8.1910400390625,2.7446442,0.16345113534699673,9.152611,0.48522186,10.532471,64.598045,0.9
158,108,63.962017,87.88054,114.05759,85.668274,149.64423,80.35079,163.42857,83.06052,120.029594,139.91182,147.72691,116.118904,144.41591,158.7714,117.43625,185.13416,92.98886,164.64938,81.444824,125.97156,141.39253,31.467258,86.940155,50.11617,66.19313,34.33049,10.137504577636719,5.9720078,0.20475403001557457,11.544037,17.482807,13.940262,75.85539,0.9
82,67,50.6541,84.646614,123.21539,80.02906,154.74997,73.03122,191.97357,74.866234,124.993805,144.71431,159.00134,116.093376,150.209,158.50626,121.55438,187.1679,84.06538,156.589,70.35748,113.16538,139.58974,41.171436,90.43308,49.167145,60.691658,24.752739,16.778221130371094,1.7784119,0.5192679403302416,13.707893,19.703384,31.548927,63.998238,0.9
73,54,55.749523,100.80582,93.80191,100.665375,115.589005,95.71399,128.49069,95.07023,93.839134,140.36055,114.02707,131.02965,113.18481,159.99026,91.74314,181.58818,68.43249,156.17697,64.82705,125.01267,105.292145,66.7065,71.203865,64.59623,52.43599,43.112804,10.686973571777344,0.037223816,0.03841205441984552,3.6054382,9.077526,15.3478775,60.416443,0.9
156,123,75.62349,108.621796,133.56918,110.51906,176.14407,105.1769,190.39041,107.72817,140.46506,163.29135,171.38913,135.23264,168.47974,180.70573,136.73953,207.75018,108.90052,185.6998,95.32718,150.57147,157.69125,51.935356,99.51108,72.67671,73.75758,57.24876,6.23577880859375,6.895874,0.19290260385173075,13.573341,19.70369,12.719879,77.89476,0.9
55,44,87.743355,91.78705,141.49767,97.82162,169.82985,95.30835,199.54568,96.925896,143.37955,160.74545,183.13383,137.74008,171.11546,177.41922,138.51543,203.09853,106.04554,172.91435,98.49743,126.49527,155.43146,43.347786,102.28354,57.304596,81.069756,27.425167,7.6521148681640625,1.8818817,0.47665483656812824,7.548111,10.754074,34.250183,69.190674,0.9
115,104,34.582207,96.77056,114.71244,98.71371,169.94797,90.822945,190.93048,95.547134,123.21795,164.12454,170.03699,127.80004,158.90817,178.08098,115.7452,203.55159,77.37601,176.2614,56.230873,131.87036,139.90436,47.271393,68.50263,53.226826,44.265816,18.639576,9.281272888183594,8.505508,0.6437380660607774,21.145134,21.648666,32.25418,78.64354,0.9
97,66,58.35998,72.11714,107.24929,68.38611,141.74876,62.53167,165.01762,60.70293,109.662186,145.23221,146.71577,118.46633,133.71387,170.31828,105.56116,200.51001,71.89974,163.71094,58.243275,126.41359,126.33397,8.060888,81.832466,37.56416,66.03977,7.94705,17.26865005493164,2.4128952,0.38705324330531554,13.656467,-0.11670685,18.818619,88.84943,0.9
156,99,34.05815,95.35616,102.89693,94.40837,137.37857,88.84175,149.54834,93.062614,107.64771,139.59003,132.00824,116.7437,135.88803,174.52293,113.63826,208.70251,78.05987,176.99417,58.92942,133.0228,121.14427,46.175125,73.17578,54.116577,57.047913,33.03292,8.150955200195312,4.750786,0.34511066794584955,19.130447,24.87127,6.56723,78.90622,0.9
48,36,76.51872,100.24106,113.85175,101.14077,145.26941,94.633385,172.964,99.75339,117.63734,172.63527,148.50769,143.54678,135.46823,196.30215,108.34667,215.54271,84.894516,186.07562,84.81789,143.39206,122.719955,40.792965,71.43057,57.579502,55.51818,20.579119,8.617523193359375,3.7855835,0.6307921298615424,0.07662964,8.299164,29.24321,85.81256,0.9
80,58,95.31962,96.13999,133.08765,93.49942,161.10266,89.3299,197.55353,89.43352,136.91783,140.39644,160.9555,115.421295,156.21521,165.11916,133.31737,189.10017,103.0332,156.3912,102.06797,110.944,143.03778,42.151527,87.60761,58.365784,71.714554,33.60699,10.875991821289062,3.830185,0.036519084023578174,0.96523285,6.748352,29.452438,52.578217,0.9
84,66,60.96424,76.70256,116.83091,79.08724,138.29112,72.00281,163.78314,75.694695,114.703384,133.85864,151.55228,119.18774,135.55678,156.99841,109.57965,175.03775,78.003204,154.9678,66.44482,112.69115,139.43379,25.908712,82.22451,55.6263,68.256546,32.69047,8.092300415039062,2.1275253,0.3208948644043972,11.558388,5.4805756,21.167496,57.064846,0.9
43,37,47.81915,87.27509,142.52737,85.33068,194.97406,76.6186,200.28633,76.81491,142.6246,145.56273,193.11746,133.31895,174.4564,173.27184,142.84903,194.77678,99.36188,159.2711,74.12486,110.69982,168.37967,24.786482,49.175587,28.232388,28.07891,14.310363,19.172264099121094,0.097229004,0.22386797841309436,25.237015,26.305714,34.862907,82.46744,0.9
71,51,6.5376563,9.113656,108.93221,99.440125,132.83444,98.09961,160.759,107.87218,114.14722,160.22636,132.30333,143.98332,119.57294,182.63844,94.667885,201.09857,85.87943,174.49641,84.635735,135.88606,128.44295,68.49293,103.01092,62.45446,94.66089,7.102747,139.03546810150146,5.215004,0.34748118484848844,1.2436981,78.098076,24.340302,73.4316,0.9
43,43,46.908966,80.68303,110.27664,80.57372,145.11514,73.42119,180.17957,73.61133,119.52088,128.16527,160.40474,100.266716,159.17888,151.53612,126.2579,187.79176,83.97586,157.27899,64.4893,106.08457,131.90678,43.950676,79.67689,50.44398,63.668995,23.51559,14.224235534667969,9.24424,0.19206193912048097,19.486557,17.580338,22.080696,55.64059,0.9
109,80,59.33704,109.672874,111.19239,108.8293,138.42474,102.934944,157.87123,100.86672,116.960915,165.82114,141.96317,146.6524,132.61862,180.07121,108.5128,197.89748,85.7979,188.32526,70.58421,160.44615,128.85912,77.06416,75.18381,71.303665,69.15323,17.946762,14.700508117675781,5.768524,0.7269424934050259,15.213684,11.247173,5.3749847,89.14249,0.9
76,39,59.48833,103.79593,103.80067,103.39615,125.337204,103.1491,140.404,102.75741,108.9377,169.37505,127.44513,137.49828,132.90746,187.07307,108.90746,215.17154,83.24584,187.91373,76.214615,132.46031,128.05652,47.945744,95.35372,53.000023,80.44644,17.995306,1.2855682373046875,5.1370316,0.4450573991569977,7.031227,16.726284,36.914734,79.46029,0.9
108,74,76.863556,98.12158,118.91702,100.55646,160.19829,94.85691,171.62431,96.966995,122.661804,167.47446,160.22012,142.29253,142.73602,182.78711,118.66039,199.43956,86.57244,173.91135,67.85025,130.37186,144.32378,58.72963,90.45484,57.088104,65.06653,21.28962,6.854133605957031,3.7447815,1.0805082489288793,18.72219,-9.013306,37.1026,73.28375,0.9
68,53,101.85967,86.01712,128.21597,85.04822,149.50308,79.349754,181.07623,78.534996,126.05649,142.20868,152.91963,132.39848,153.12793,172.10577,127.34684,198.28786,96.766914,160.41748,85.60332,114.40056,145.2748,45.90061,91.92698,42.226933,69.31018,10.378394,13.180587768554688,2.1594849,0.01973860633135538,11.163597,-16.256355,27.80812,72.17363,0.9
49,42,37.45408,84.97928,82.24814,82.254395,102.44607,75.60302,125.13289,80.92909,87.57605,142.39407,115.73476,137.28717,115.236,168.25928,97.95179,190.66344,70.12696,159.89258,60.945568,133.6281,99.13691,49.422817,61.35336,50.20878,51.035038,22.355482,10.701560974121094,5.3279114,0.22286538482618323,9.181393,23.49149,8.765976,83.41932,0.9
78,59,23.205597,71.04095,90.43304,77.74512,129.34492,70.551315,162.137,75.1261,91.16356,138.89444,127.933304,108.011795,124.96624,167.46588,95.145256,200.96864,55.49672,159.10596,46.400654,100.13716,130.52231,30.983717,63.10075,35.382317,41.696266,10.015494,11.278953552246094,0.73052216,0.016849804691531745,9.0960655,23.195057,38.75728,64.754845,0.9
110,78,46.05644,68.026726,108.031,66.25048,146.0045,61.361633,176.55353,63.894974,115.6987,133.935,151.66226,105.0298,152.69252,153.65805,124.23474,182.75787,82.853134,148.6066,73.58865,105.99139,118.29921,10.285817,65.64177,38.708267,39.575684,12.273754,9.020599365234375,7.6677017,0.37434804825640766,9.264481,27.532215,27.943611,67.28312,0.9
90,61,41.753784,95.81429,104.1153,94.500984,129.71948,93.06377,164.22159,93.56133,101.35144,152.47595,131.75247,135.64442,124.528336,174.59624,104.95605,190.99197,81.374855,162.18373,74.196335,129.26709,108.42467,56.237854,69.90489,71.73508,58.071274,39.917965,3.6901779174804688,2.7638626,0.5003702303643995,7.17852,32.44255,23.208862,57.532013,0.9
68,48,16.786213,64.03999,58.49411,65.7659,77.94179,58.927116,104.92792,62.156723,56.53046,124.62475,83.012276,117.23396,73.52353,146.74484,53.689957,167.27635,25.775257,138.67432,22.542646,104.08554,70.92842,24.692818,29.323328,26.865149,18.401905,12.240293,8.722053527832031,1.9636497,0.37770735020662416,3.2326107,5.7564335,20.539207,77.22039,0.9
76,48,40.993786,83.368576,85.94394,82.26113,114.769104,80.429665,141.9143,81.490486,91.147964,148.70372,115.419716,121.79419,109.704895,171.11105,86.13992,196.20375,59.915302,168.04031,51.6046,130.35875,105.35204,27.32918,63.94764,29.442646,49.831524,12.694471,3.7095565795898438,5.2040253,0.39534052830632627,8.310703,10.610813,18.34497,100.91611,0.9
43,38,45.248154,100.10356,110.78851,101.71404,148.46486,93.86099,193.76794,99.50671,108.33223,162.30145,155.37146,133.74681,130.38329,186.15161,98.086624,203.54709,63.983288,164.98837,58.25554,130.23468,141.86201,69.502716,74.33706,53.549862,82.11086,19.210655,9.87066650390625,2.4562836,0.42678682621596464,5.727749,13.007385,32.066772,76.684814,0.9
76,62,49.42462,90.69848,104.73275,88.666885,137.24951,80.37746,154.24965,87.00857,107.77782,151.03032,160.3756,131.41977,147.55936,184.1517,115.92419,207.56873,73.40423,172.66022,54.126347,129.85678,131.4707,26.123608,77.17469,52.38802,56.409863,32.93708,12.62078857421875,3.0450668,0.09305393204958912,19.277882,4.701725,21.173538,77.468765,0.9
92,72,50.43716,82.06967,83.41616,79.68659,107.68532,77.16422,120.5285,77.65232,87.96842,124.061,106.87055,113.889496,113.83905,141.97688,93.890686,166.91296,63.416016,138.8042,54.48513,106.67098,98.20619,37.57769,62.01543,44.889996,56.90976,23.42729,6.939720153808594,4.5522614,0.03116160754145536,8.930885,4.04797,17.390015,61.780987,0.9
60,47,79.26592,73.00099,106.30003,74.30044,7.029113,6.6880198,151.358,66.85522,112.07999,132.60667,132.85912,110.92531,122.72158,141.69217,105.215904,151.56076,76.213104,139.9023,68.81259,102.14213,125.43425,22.263659,66.70153,25.347988,42.875977,4.3283663,97.04629421234131,5.779953,1.906538338388804,7.4005127,-10.453331,30.464546,76.79414,0.9
53,44,50.726913,77.942055,108.93715,77.45161,145.23866,70.56015,162.14731,71.10867,101.35014,129.64857,148.35985,101.30363,141.62997,144.09688,111.89066,167.41884,71.980896,137.45764,64.72476,106.61836,131.64418,39.12658,68.38639,57.13098,55.599785,10.842971,13.724838256835938,7.5870056,0.34508624550988265,7.256134,13.9978485,23.030212,49.48738,0.9
53,35,70.85581,71.3725,132.41045,71.70928,167.6506,62.322422,177.8451,63.189156,139.51141,150.37506,174.67276,119.85811,169.27534,170.18092,140.71643,198.66013,102.51652,159.4178,85.31627,113.95068,154.56062,35.336605,93.6234,50.69488,87.300835,7.481009,17.570201873779297,7.1009674,0.6353097492907234,17.200249,14.460457,36.424377,63.255802,0.9
66,48,46.7859,91.59514,87.38513,92.183495,123.80134,81.82819,152.10564,82.08146,82.67002,129.87817,119.17042,112.71731,114.93171,175.358,90.91442,200.17116,48.276123,157.1431,26.092575,112.51494,112.74505,42.376495,60.485977,57.047997,44.072968,34.907837,19.868980407714844,4.715111,0.4632492274449602,22.183548,-20.693325,17.363235,55.46694,0.9
85,66,50.168274,84.052376,103.84042,82.93411,125.029564,80.98907,149.46075,82.06954,108.00451,133.37238,126.40695,118.53477,133.5505,154.3489,109.29616,178.57867,78.24294,151.50836,67.01398,122.089615,111.04465,40.467995,72.589134,38.27537,52.30823,7.5537143,3.9278793334960938,4.1640854,0.11907446600758753,11.228966,16.845703,11.282761,83.81424,0.9
60,44,54.932644,77.388565,109.83095,76.79102,132.37692,69.58037,162.3274,76.01814,110.67506,150.88104,146.42276,117.259254,142.27429,171.52856,112.32938,206.8579,75.338974,162.89375,63.89215,107.90657,140.27074,28.917572,83.51962,30.195854,63.04155,5.746171,10.728309631347656,0.8441086,0.32309137899045814,11.446823,8.959507,42.974472,77.71072,0.9
46,38,29.461138,77.66307,95.40558,84.20157,125.32355,73.29619,146.9532,85.92999,100.64117,127.8809,133.90593,111.38407,128.2374,164.23645,93.02436,196.30238,54.552937,163.94849,26.405642,126.6792,107.11313,21.06708,40.904255,36.0966,13.4559965,7.1992393,19.17230224609375,5.235588,0.36099150387143664,28.147295,-3.0554962,1.2016983,90.582596,0.9
97,69,78.94206,101.751465,120.39417,106.44323,143.88023,101.66055,178.62825,104.13457,123.19792,176.47672,155.48495,139.64359,159.46565,187.58005,132.0144,207.0193,98.45255,181.88666,89.2966,139.96045,137.18408,36.748466,72.64586,41.152176,52.83942,7.718551,7.165779113769531,2.803749,1.204794646574252,9.155952,10.354538,36.516266,98.80827,0.9
75,49,50.77781,51.3652,101.47308,50.69453,132.53937,44.42067,162.17052,48.558563,95.57123,123.37014,130.4859,101.93235,123.35211,145.49179,102.25754,172.64253,77.22562,132.37872,62.40497,84.63042,133.37865,9.243639,3.3630111,2.2535892,3.261251,1.8405678,9.080497741699219,5.9018555,0.46639190080541026,14.820648,11.627159,38.739723,82.37683,0.9
