width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,keypoint_14_x,keypoint_14_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,quality
150,72,61.167835,37.735725,93.81173,32.41808,114.558914,36.01353,127.99339,36.41019,149.20676,33.00698,89.13332,56.10033,112.8259,85.52101,108.23457,134.63445,92.67028,153.10114,60.641582,59.754036,120.33783,144.28978,128.71082,185.90996,128.68198,103.17221,148.34972,112.064445,146.69536,188.38414,1.572555021,9.617485809,0.937332153,32.808823,35.283005,-100.38895,0.52625275,5.476910909,4.05323282,-15.90460587,2.777170817,1.200954816,0.9
171,88,39.573174,53.343735,102.52284,57.060566,134.76471,56.677006,147.21132,53.452007,190.9626,64.8984,103.48563,92.14526,124.27159,92.28546,129.66623,134.35905,101.48141,177.43472,64.327805,84.84397,141.58289,148.77121,153.63214,185.81964,149.16974,112.14348,177.02074,119.42233,179.80978,184.74109,4.782574261,15.6241066,7.255477905,8.384918,7.306366,-93.53418,24.754631,2.030438741,2.981423615,-17.20424652,16.72977702,8.093852344,0.9
98,50,41.57108,45.66269,85.87579,44.969707,113.08853,43.98953,130.14072,45.91962,159.13841,43.198845,87.80735,83.33355,109.15127,93.228355,117.39573,120.07956,89.90657,185.85994,48.578594,87.46361,124.03145,136.6672,133.46327,167.77943,131.31937,99.92558,159.76639,107.0547,160.13101,178.55995,0.22160677,4.615566254,3.644312541,-18.080505,-7.299988,-74.55108,7.007515,4.086667379,4.559147764,-20.58230591,1.080388387,1.141664052,0.9
62,28,40.83726,58.259926,2.1714573,2.1603975,114.146736,67.69987,131.86652,70.36927,157.15147,63.946465,78.410324,113.12861,105.73587,111.922104,106.52684,137.43591,80.29253,173.54166,50.951073,90.68056,120.61171,137.42519,135.68324,161.91757,135.11238,118.29805,155.7662,119.07365,155.32025,167.25078,9.724833436,15.86274719,4.708404541,-11.624084,-6.2908783,-49.99547,10.1138115,50.624634,0.987781963,-12.69999695,2.144322713,3.40287362,0.9
148,74,3.3841698,5.08745,1.2832121,1.494925,96.25399,77.0288,110.65897,82.763626,132.49292,96.35169,66.28736,118.64652,87.10484,115.38135,90.46111,162.62082,74.5024,182.33076,43.66341,118.32826,97.122765,163.07895,109.72582,181.0354,111.108604,133.94838,135.32852,137.33241,133.81598,194.97487,37.2190129,120.4408855,1.543952942,-1.2953644,12.644104,-65.65405,40.27924,42.031807,5.082685541,20.39196014,2.898763021,1.312636296,0.9
183,72,42.079865,44.155006,77.84572,50.18894,110.22654,46.18318,123.76643,47.303383,159.96693,54.758034,73.40513,69.86409,96.06348,71.82973,100.02101,101.01873,80.203354,143.96777,48.58785,57.951515,114.32762,113.53643,130.84341,146.65634,125.08345,96.30247,154.56264,107.275375,160.45279,164.43243,5.779065784,15.82310715,8.557963053,2.688568,20.46466,-74.826614,6.507984,7.492540995,3.372761242,-31.33411407,7.529632568,3.820519608,0.9
216,78,56.852882,102.62714,2.4105887,1.729251,105.0428,92.29596,115.66373,93.4205,134.89743,89.545334,93.42993,124.42847,103.0465,133.64038,101.06055,168.60622,84.53716,191.45105,66.22009,110.95475,112.0786,177.35504,120.81765,197.66693,117.811935,142.91994,138.36713,149.82985,134.36176,207.03534,9.26978731,16.30979919,5.43976593,6.2158813,15.58429,-64.02655,9.36721,33.836884,0.379368186,-11.51934052,4.983378092,3.091615832,0.9
55,25,8.684086,85.8922,96.76432,99.66172,128.19684,101.880066,144.05054,96.93032,176.1957,100.348595,95.68587,130.2803,113.97897,134.92465,109.12483,171.45206,90.80637,189.63698,54.6627,134.25969,126.42572,178.70854,140.94672,211.59677,141.63446,154.51733,176.59245,151.48517,174.91615,213.9204,6.069011822,22.12527924,3.679931641,21.959793,24.283417,-76.67212,45.978615,7.224960327,7.800265298,23.51504517,1.970565796,0.905030473,0.9
130,62,60.280785,39.23176,2.0653398,1.3044686,119.66402,41.194565,135.4074,42.31784,156.19688,43.7703,105.59415,91.994286,119.09446,97.909325,121.12477,135.98367,104.60094,171.45934,74.69794,76.180214,130.58598,146.93571,137.051,169.16324,136.28218,103.60932,157.71164,110.8605,156.68413,177.68088,2.635489502,5.661819458,1.678934733,-2.2960968,6.2215424,-71.253914,14.417152,35.072113,3.160071453,-13.68250275,1.694844564,0.533895026,0.9
96,48,59.90464,51.818497,115.654465,56.724575,138.05635,52.5625,149.85881,56.475197,171.49057,54.21577,108.22483,87.38844,129.60382,81.833824,137.47108,122.35555,109.657616,172.3362,81.11511,51.345097,144.27318,129.57678,153.05794,135.97995,152.20561,91.61071,170.504,118.887924,169.48656,193.70029,2.849673805,8.962312317,3.697280884,-36.356247,21.36409,-54.146126,21.210472,8.950993856,0.165361042,11.28327179,2.014297485,3.127363084,0.9
152,74,13.581662,95.94431,2.8093004,2.1169019,117.73953,81.21945,140.73743,79.41368,6.260045,5.925811,96.20008,113.629974,111.238365,130.42972,109.763405,158.43114,78.44118,198.53667,50.53871,109.44092,121.25933,167.7729,131.84949,189.29472,130.85762,130.36143,160.65323,125.2785,159.61156,191.97847,12.67102823,119.4000025,12.51182556,-9.241943,-6.558197,-58.865005,36.95705,103.50336,-1.078435178,-118.8011017,205.1631269,44.12102899,0.9
40,25,31.307705,130.34297,1.7291193,1.528445,116.96394,120.969124,139.82701,118.66426,170.1214,116.745285,98.022995,165.96512,111.75305,158.46744,117.72773,183.85338,96.09344,210.72966,51.806015,152.1165,134.31645,188.28294,150.14726,208.9539,146.11351,152.39081,172.67444,161.03671,176.59772,207.56587,0.275351093,17.32514191,11.07117208,-1.7757568,-3.1637878,-50.486465,20.49831,52.39367,10.98509139,-20.65867615,6.933064779,2.441904546,0.9
110,82,12.693284,65.18923,1.6565312,1.5067043,79.99209,51.97406,95.49629,58.168335,104.094315,50.455875,8.729607,10.55761,78.00456,89.5894,78.24751,109.43166,50.995605,137.7068,34.17449,88.32666,85.125114,124.64914,101.26718,138.01018,97.46045,87.38171,117.69191,90.99265,120.83206,143.0208,6.975475149,20.92763138,6.38508606,0.30337524,5.3139954,-48.420776,21.481209,25.846802,-4.234386003,19.09435272,20.2235616,6.115476685,0.9
99,55,41.348305,62.69978,4.402722,3.3371391,104.087494,62.073704,117.70245,63.870213,148.96814,67.92202,81.45062,90.859604,96.173035,101.88193,96.68882,136.47179,74.150345,155.99887,41.383442,66.98823,106.56934,149.49176,119.33649,179.81267,109.578064,115.92673,145.86893,118.337074,145.33896,179.67865,0.235706901,7.5611763,11.921875,23.813797,23.67978,-77.93074,0.035137177,52.27932,3.030411831,-27.02210236,4.485595703,2.667411243,0.9
120,108,59.900597,104.68391,117.794136,101.83679,147.2891,114.20582,161.0433,112.00477,194.1832,110.74495,120.01837,121.69288,140.93494,129.75671,134.38101,145.56363,108.49621,156.30078,77.11293,109.694145,149.98843,152.09271,165.07338,164.86694,163.25237,138.22102,192.66763,137.85132,191.12224,164.96594,10.57810476,21.73959808,4.159413656,8.566162,8.665161,-35.11023,17.212334,13.88006083,2.875673645,-6.399711609,3.07089742,7.590759725,0.9
94,46,51.857502,67.76756,3.0298612,2.1519828,134.85507,67.99625,147.64734,64.562225,187.03795,72.75879,113.86842,98.90825,125.89232,111.85694,117.24152,146.27733,92.42837,189.92801,57.028416,103.45483,138.57785,165.40134,154.41084,210.58717,149.55005,124.38779,186.81856,129.06073,189.72133,206.69003,2.809766457,8.97517395,7.749526978,20.659164,16.762024,-98.73023,5.1709137,69.796425,3.475785797,-21.36817932,3.724095662,1.504103212,0.9
94,60,31.137112,36.92863,1.8690085,1.4965253,103.91845,41.648205,122.98614,40.935364,143.06265,39.83824,79.48768,82.70584,99.67273,92.354355,101.03991,139.56294,81.60901,160.12811,44.044388,81.561676,114.22597,151.76283,125.110756,169.91025,123.647194,100.93274,144.22992,98.60753,146.9104,160.21416,4.653958482,5.817962646,2.392117818,9.782135,0.08604431,-77.55589,12.907276,42.022743,6.151350868,-5.507064819,4.352152507,0.8870489,0.9
138,100,20.20324,54.43242,2.158515,2.272784,110.4306,54.97991,123.95128,54.615444,152.20863,61.882137,85.322205,88.93237,98.88586,97.6173,96.37102,119.05283,76.433685,142.16173,50.83239,89.59749,113.08028,127.98908,122.828354,146.21313,125.886765,99.126495,151.72455,106.03049,150.52927,148.7502,0.354709489,10.80931854,3.329259237,4.051407,6.5884705,-48.595833,30.62915,55.837616,2.249010542,6.671302795,1.916437785,0.405154539,0.9
90,108,11.095536,86.534584,2.753879,2.3725886,98.88041,93.720215,114.68008,93.15895,156.52634,87.50762,74.6687,114.2303,98.467636,124.87152,85.63963,139.0501,61.784344,145.97162,24.849104,107.22043,105.96485,146.50604,118.68268,159.90854,119.46033,127.42955,153.37936,128.53299,142.08897,167.41354,8.111114118,12.83695984,5.855232239,13.93692,21.441925,-35.037018,13.753568,70.8867,8.028521626,-27.5069809,17.15183004,13.67328109,0.9
116,56,27.195257,66.79729,3.1126542,2.059148,124.654106,62.501945,144.82126,63.621307,184.72537,65.48857,107.75093,103.18155,120.47595,131.42056,121.80754,161.36615,100.29353,193.13715,67.80299,92.59881,133.48396,175.65428,145.01872,208.53128,144.51755,130.98615,185.13536,143.4814,176.96269,212.69215,2.445510962,6.162605286,0.536595662,15.3941345,19.555008,-77.11072,40.607735,62.91783,2.843459322,-22.6836853,10.62356567,3.096732703,0.9
74,25,41.164776,35.26593,95.73206,27.569407,121.33429,25.97264,133.44376,26.576984,158.06404,25.265583,92.0517,50.799843,114.09464,59.67372,116.279526,87.325264,90.71098,142.11981,60.491913,71.47664,129.00194,89.33303,140.16977,114.08644,136.5087,62.465168,160.45853,78.831116,161.9356,137.33228,2.217108475,14.27164307,6.924723307,-28.033371,-4.7875366,-54.41272,19.327137,5.800966899,1.707268083,6.710006714,4.177347819,2.416534133,0.9
139,60,10.725294,64.9529,103.14079,61.88987,132.38461,60.658066,148.93219,60.556366,180.28168,33.101185,89.107635,93.79307,109.05788,97.34237,111.204605,140.06403,84.384384,215.34023,58.10163,73.68839,127.22178,166.89445,140.70805,218.80899,143.13914,133.20299,170.66992,131.71387,168.43925,219.28831,4.99672017,46.26098862,9.34479777,3.4687653,3.9480896,-121.46662,47.376335,21.85971069,-0.099019365,25.8651886,14.30279032,0.664498219,0.9
215,123,49.83254,66.88621,117.42083,68.15822,143.80551,73.679115,154.2063,75.30119,173.53862,69.75861,118.57934,86.07311,139.20987,101.06799,135.1196,128.8847,108.546005,152.02658,68.80428,67.59545,145.19925,137.82417,159.3498,162.11473,153.58461,114.1381,174.8043,120.652466,176.31621,172.4008,7.525151559,14.93393402,7.272445679,10.08815,20.374222,-61.046738,18.971745,12.60543823,4.802528394,34.50675964,2.859654744,1.840577795,0.9
78,49,40.118805,88.47534,1.3914454,1.1933358,127.196365,83.1996,154.23012,84.60535,186.71985,78.73307,103.77174,113.07677,121.56321,122.634445,117.22921,160.47987,91.878044,185.25854,46.61921,127.74681,136.40668,172.89912,154.70174,202.85863,151.00891,141.54489,186.02701,132.85873,187.10545,198.62584,3.238617293,11.14801788,4.609354655,17.600082,13.367294,-80.22418,6.5004044,69.49064,10.33317389,-31.96940613,1.180862427,0.044229474,0.9
114,68,36.71877,54.699802,1.8129373,1.4294592,113.81134,56.23478,129.85522,55.420383,170.83821,53.697605,94.43852,98.55672,113.86325,109.51681,111.253395,132.18451,87.58303,150.78633,46.982456,100.22024,123.06478,139.20139,140.66702,164.02802,136.17253,107.678375,175.31558,108.511284,175.85446,155.0655,6.825671688,3.25775528,11.41940816,13.241684,4.279175,-54.511208,10.263687,59.584816,9.016532139,-36.96116638,6.329065959,2.852011488,0.9
114,71,60.480843,70.92027,99.28917,71.49183,133.12196,75.46199,148.23985,75.00304,172.67674,72.59241,100.66844,98.29291,126.09247,98.19659,128.72728,144.03494,107.288536,167.5167,70.305565,79.85349,138.82976,155.83902,151.9873,177.6191,148.348,121.18129,172.5438,108.551056,173.57349,167.75363,5.669093011,8.554426575,4.924509684,10.102402,0.23693848,-79.42251,9.824722,9.746309916,4.898388463,-6.468437195,1.284286499,1.551558221,0.9
274,130,36.879333,49.65756,1.2331561,1.0117148,116.61869,45.015198,135.20569,45.022377,178.013,58.865654,94.570854,89.72938,108.20319,108.04801,103.19993,135.5584,78.49719,189.6984,51.93205,113.18769,121.442406,153.24757,133.63057,196.98695,136.51454,112.64078,176.23163,135.41745,174.17184,207.6811,3.925804765,18.48563766,2.97273763,7.288559,17.982712,-88.93894,15.052715,74.81307,0.591617088,-43.049263,3.933949788,0.884712072,0.9
75,50,54.296104,61.450523,1.7817826,1.2629333,129.43416,62.52782,146.5023,61.048393,175.07791,58.77749,106.81307,106.93825,123.107864,115.13997,122.18106,139.89767,96.22704,165.4875,57.45116,91.33576,134.48157,157.14064,147.36436,183.52834,147.52357,125.06206,172.85747,116.51448,170.13818,177.57277,1.22468897,4.347133636,1.255549113,18.040833,12.085266,-68.38837,3.155056,52.89685,5.115590361,-16.14945221,5.10601298,2.784355791,0.9
51,38,47.460346,55.344246,2.152303,1.7148508,115.76301,69.38737,130.90303,75.12227,159.1333,80.469795,103.607346,102.21767,112.930824,124.53707,116.6246,155.53705,99.6579,170.77403,65.01339,96.4985,127.23869,161.1604,137.70088,184.3374,133.3552,127.940216,158.90753,135.85544,159.26115,193.65216,15.17984296,30.86045074,7.429026286,13.56337,22.878128,-59.80033,17.553043,42.508698,5.769157483,-18.43792725,0.3862559,3.496930145,0.9
137,81,37.449738,60.6804,1.7417856,1.3713366,121.8847,59.355946,138.54457,60.0608,169.00806,56.69814,99.69457,103.8845,119.52249,121.94152,118.73694,153.1906,93.48457,187.69777,57.801895,100.16903,130.05515,154.54848,139.65662,185.50069,136.9142,105.879,167.61884,113.049995,162.57861,173.64697,0.390750442,5.001369476,2.915201823,-2.1970825,-14.0507965,-63.559166,20.352158,50.27112,3.424022835,-9.811759949,7.646443685,3.654679645,0.9
106,65,35.67353,44.27614,88.67778,48.156075,119.06736,45.352238,139.76802,46.27991,172.82281,48.707134,82.01767,66.47634,115.23473,82.65958,114.51632,119.04756,82.715195,154.51941,52.010094,88.34239,127.99496,126.58812,138.64995,155.15514,140.22032,93.06648,168.1029,101.975525,170.51678,161.84106,0.150926754,7.509221649,1.792292277,0.6357269,7.3216553,-72.49556,16.336563,8.415130615,-0.468033198,-24.11708069,4.755859375,0.579342074,0.9
153,72,35.04301,61.40938,1.7994946,1.7074128,105.54968,60.60696,119.808365,62.547806,161.07378,66.83342,83.16642,111.75034,106.88134,121.696976,105.77765,155.50372,80.75397,183.02599,54.031666,100.89505,116.32576,160.76306,131.12762,193.6908,123.92871,117.78069,163.19379,113.622574,166.77876,190.5777,4.281064005,7.968055725,12.34544373,10.66481,7.551712,-71.99382,18.988655,55.296127,0.510353276,-40.54151917,6.193308512,2.293467019,0.9
57,36,63.362064,49.897556,1.1841639,0.7184585,152.01102,54.554646,172.7951,54.248383,200.82436,54.56091,121.09842,108.63605,144.66783,117.58886,141.81491,152.96193,118.1966,174.83923,74.18851,79.43767,158.39923,163.10837,174.02316,186.71509,172.8617,113.45059,195.82614,120.466324,198.36313,192.58586,3.538371412,6.83562851,1.593007406,11.8758545,17.746628,-69.12623,10.826443,59.009445,6.781048318,-8.977722168,5.023452759,1.552732301,0.9
78,44,52.10992,44.59222,102.97122,50.76063,127.12508,42.49632,147.94856,43.6561,177.2473,54.132755,95.12551,83.3805,123.31276,95.31315,121.21333,132.05127,83.629486,173.16438,52.358368,93.84065,134.55844,142.89401,145.50171,182.38692,145.18633,104.65892,176.39142,104.6738,181.2115,179.37683,2.610855903,21.27634964,3.472727458,9.222534,6.212448,-87.07377,0.24844742,20.55850474,-2.511890222,-25.22929382,5.856190999,2.823355224,0.9
117,72,70.01453,72.37484,101.629684,75.57561,123.1908,79.30702,135.96109,79.928955,152.07703,80.24143,98.9709,100.94204,122.924416,108.341064,120.61415,141.70609,94.065994,152.92076,69.93934,81.4616,127.79344,146.28848,135.92905,163.48695,135.65495,118.37116,149.77563,121.4906,147.8158,171.99811,7.405353312,14.04139709,0.386815389,10.566193,19.077347,-55.14589,0.07518768,8.312403361,-0.80914121,-4.596168518,4.37508138,2.636964913,0.9
131,69,49.77945,44.95752,95.4306,42.41813,118.17218,42.240147,134.49033,44.724457,166.40022,43.680027,98.93499,82.31703,113.39063,101.90852,113.79233,149.14131,92.31068,173.77995,51.909843,69.971565,130.18921,160.51285,147.22296,184.98232,139.72842,107.288734,174.50371,109.333984,183.01967,185.57922,2.911830949,5.099671936,13.4847819,11.202362,11.799271,-83.07379,2.130394,6.752466838,5.385288618,-28.06335449,16.75693258,1.493028646,0.9
82,56,64.591805,72.469025,87.8265,67.29889,127.6313,68.53359,144.86679,69.690445,169.37192,71.37888,90.25269,85.55135,118.4041,87.528,116.734924,109.27403,90.1348,134.84088,65.03099,78.529495,130.11774,117.11607,144.53285,140.43411,143.10764,100.11446,169.71443,99.46846,171.3823,139.7814,3.842684716,8.199145508,2.122909546,5.593231,4.9405212,-52.906113,0.4391861,3.156333923,-0.624255589,-20.44173431,2.452163696,1.953917202,0.9
82,54,53.609257,38.520996,2.0016422,1.394678,116.557045,39.247578,133.23099,38.160496,156.05414,38.842216,88.305145,78.01631,110.74585,85.05939,116.81969,121.14349,100.14308,145.72075,59.906998,78.779915,125.42909,130.99051,132.50095,172.22412,133.88545,94.985596,158.2909,96.3123,160.35432,172.65341,0.349313117,1.408302307,1.409703573,26.503372,26.932663,-87.164734,6.297741,39.23445,9.11576778,-16.04639816,4.357966105,2.152636774,0.9
60,39,48.22726,54.549347,100.00052,61.230648,128.10028,65.601395,140.80687,64.81884,159.56842,65.18477,97.840706,74.47586,116.94534,96.49654,116.51024,123.59658,96.61682,134.54279,66.77819,73.92351,125.62493,138.4419,135.9648,163.59445,137.24275,111.23665,159.58284,118.591324,162.06061,168.63269,5.071560713,17.54800644,5.60412089,29.051666,34.089905,-67.097916,18.55093,3.695671082,3.765046707,16.93673706,3.313298543,4.186503988,0.9
95,58,60.132843,68.7376,106.88392,72.24862,122.61016,63.05224,132.72905,64.427284,162.90433,65.7671,100.164246,92.27547,113.28526,108.96829,111.459854,137.77507,94.35569,158.88669,5.5095167,4.74298,125.33673,150.54955,141.69922,181.79807,135.00174,112.227135,162.91228,121.7327,169.66063,185.97696,0.8291428,14.58616486,10.44510396,22.911377,27.090271,-72.82977,54.623325,12.83192952,22.82573695,-18.11101532,9.00310262,1.153506165,0.9
115,87,46.623375,56.716614,97.9787,52.578384,136.41339,61.508198,149.4961,61.55111,176.68283,63.966198,107.62744,87.0116,129.78671,99.286514,131.8225,133.64868,98.82207,167.93842,57.05385,85.22715,141.04143,146.38998,155.08789,173.66545,149.04935,109.65103,171.31647,116.67836,172.52643,183.2572,5.909962251,18.46640778,7.753560384,5.7270355,15.318787,-74.37894,10.430473,12.30274963,3.607687811,9.25113678,6.348520915,4.850832699,0.9
133,79,58.52433,50.502216,109.47428,60.851887,137.93427,65.49659,152.0017,65.15441,181.79599,73.070244,109.06311,89.99976,125.595795,103.331245,123.72943,134.40628,93.30833,157.90659,57.340126,87.18989,137.75497,149.39537,151.61842,178.93857,150.72546,120.60193,182.16234,124.01793,181.76463,180.59497,10.49983768,29.35207214,1.446126302,21.031982,22.688385,-75.60732,1.1842041,21.28049723,2.355848165,-8.313514709,0.509368896,0.176285405,0.9
112,64,43.334526,61.242977,1.3350592,1.1878165,113.76845,58.45234,130.29971,57.742237,165.03378,51.14749,87.65076,110.93942,108.69064,113.24026,111.34468,134.93198,86.27126,168.77211,45.70566,103.80105,125.04122,142.8944,137.07141,165.919,137.23563,111.32242,165.2097,108.11965,163.74779,165.26941,1.313043493,11.99754333,9.138407389,-2.8531036,-3.5027008,-52.67875,2.3711357,53.689102,6.953751793,-32.09674835,1.831939697,4.227569665,0.9
98,61,62.34542,45.104515,1.9750404,1.3080204,143.07043,43.65973,163.75462,41.339664,193.23279,42.887283,107.17038,98.79722,132.92819,106.084274,130.25877,137.70007,97.90757,173.45915,57.56947,102.5067,147.45602,148.61432,159.85562,170.41498,162.19057,102.198204,187.74973,111.97769,187.85895,176.09229,2.755567228,4.537296295,4.155975342,-3.0441742,2.633133,-64.3307,4.7759514,62.974014,3.637667939,-19.5996933,7.237925212,0.579991614,0.9
164,91,62.52049,44.611267,99.2938,43.39771,126.40766,40.09744,137.72621,39.855164,161.22336,42.168262,98.87503,70.53622,121.2921,67.00666,123.10559,93.295616,98.44883,128.32999,62.884422,61.73853,133.42488,96.24882,145.93323,129.9743,139.92455,78.41121,161.76395,85.25893,164.25598,132.07341,1.162078222,8.198668671,9.477132161,1.6443176,3.7434235,-62.967644,0.36393356,0.847452799,4.483668084,-5.744220734,3.683105469,3.27155591,0.9
124,76,53.336002,62.244656,1.3454201,1.3842243,117.32703,60.281708,129.38913,64.008,161.83069,68.67542,86.98285,86.588066,109.21327,99.231384,112.63597,127.45799,91.19964,169.47736,54.475475,85.76065,123.4352,134.30696,135.85788,163.5269,132.99846,106.61011,163.5892,120.62503,167.15561,182.73303,1.961988417,10.15706253,6.718714396,-5.9504547,13.255676,-64.29552,1.139473,49.194717,4.99984524,-25.0163002,5.92755127,1.046022707,0.9
255,124,68.18509,84.04634,1.4018924,1.2456498,124.06294,83.61224,138.69678,85.73717,165.8514,86.45947,106.44235,125.91858,123.24373,131.73892,126.805626,159.06084,109.848595,188.11636,73.92777,126.81935,137.53937,166.09917,149.39218,180.85867,144.90445,130.86555,166.39993,135.68983,168.8948,190.20328,5.970253588,4.53805542,11.26871745,-7.2576904,2.086914,-49.11975,5.7426834,39.04577,7.44741883,-27.6990509,3.692194621,4.735019782,0.9
52,33,47.71236,78.09844,1.7843841,1.9403329,114.31824,78.68269,131.46155,81.36984,155.32056,80.642624,81.85987,114.49314,106.84268,125.393295,108.48903,154.19965,80.20501,183.61917,49.436108,99.23705,118.85889,164.04059,130.96675,182.9823,130.96146,121.593155,154.93285,122.91811,154.75327,189.38269,0.223575737,5.231330872,0.663253784,-0.63687134,5.7635193,-57.589005,1.7237473,46.831528,0.820631048,-15.39875793,0.636672974,0.01990968,0.9
170,103,26.765894,58.925816,1.4320766,1.1500294,120.473236,52.391273,137.91298,55.38552,167.95044,52.253777,94.9419,93.67249,116.17613,113.53643,117.350136,146.77538,94.82484,190.6655,47.31872,83.599815,129.1653,159.62651,142.80511,183.32736,139.76047,117.48472,171.4124,122.92169,171.17162,189.7043,1.799215716,9.666286469,5.291183472,-7.338135,-0.9611969,-69.79093,20.552828,50.600304,7.722390643,-1.247062683,4.455413818,0.847272015,0.9
134,52,43.43583,56.225784,104.218925,52.381695,137.52628,53.210705,147.08725,52.566326,171.5723,51.522923,98.73184,87.12961,130.75461,93.39315,130.4035,129.60472,99.070076,188.60692,68.47558,61.78168,136.36629,132.91231,147.41945,192.1513,145.31511,112.10982,172.58617,122.18743,171.37616,189.21495,1.699027194,6.147033691,2.584309896,3.5443878,0.6080322,-98.758156,25.03975,7.090621948,-0.175258792,25.99840546,1.482579549,0.217973665,0.9
249,159,37.284878,93.135735,1.5961541,1.3828623,129.01717,92.618614,151.32777,95.38047,175.36441,90.62995,96.82534,135.50372,120.148636,141.63412,122.911575,172.2031,101.92782,198.26479,57.58238,130.41617,139.82617,177.93597,151.38628,195.6889,151.21368,141.21222,177.56229,140.55945,179.34256,193.54744,0.289572579,5.26763916,0.191121419,-2.575882,-4.717346,-54.05478,20.2975,52.452835,10.03586184,-0.962203979,4.117340088,2.180179739,0.9
97,76,27.999626,65.63159,1.6418513,1.3620543,121.76361,65.95153,140.58618,68.79377,165.88544,68.89026,105.734886,92.89077,124.06482,101.71055,125.92689,120.66124,102.72587,139.91014,66.37732,87.93388,136.25266,128.23703,147.8446,139.89548,144.50432,103.34976,166.69736,107.32433,168.71169,143.27237,6.024353769,6.100906372,7.451034546,-0.014663696,3.3622284,-38.18493,38.377693,39.95855,6.505734976,5.520332336,3.227055868,3.652868071,0.9
108,91,13.314266,65.488846,111.40938,65.90392,141.82814,68.52128,153.08345,68.749695,180.53886,66.18041,116.27392,80.2042,133.5858,99.51844,134.58,121.73074,106.308,145.23044,64.02422,77.23782,145.05608,129.56958,155.12737,146.2832,154.38293,105.893906,179.03767,110.26213,181.56487,150.38535,2.861773355,6.666621399,2.228932699,1.0527649,5.154907,-46.764763,50.709957,10.04487356,6.431898554,51.09242249,2.685582479,0.811974241,0.9
96,76,26.817015,68.44744,1.5248814,1.3324236,130.06223,66.76168,141.73524,69.12225,171.00607,70.07533,106.80764,94.75343,121.9378,98.89534,124.24167,113.397095,98.338745,151.30708,75.891624,73.03888,133.63867,118.16528,145.12445,138.5302,143.2763,101.119,172.38847,104.08551,170.58177,138.99626,1.860118596,3.988464355,3.49156189,-12.776886,-12.310822,-39.634857,49.074608,46.764404,-1.019659776,21.35751343,2.126068115,3.148273816,0.9
71,65,9.530087,63.054455,114.46934,66.88149,133.8387,67.33252,148.25467,66.62463,171.29877,65.20456,108.437996,94.61156,135.52817,98.79942,135.56479,124.57408,98.70552,151.34668,49.1246,81.43387,145.91628,130.47588,155.2629,158.67322,148.91983,112.03267,178.97972,112.95033,182.11382,158.78496,6.324929293,6.760100555,8.900863647,7.326538,7.438278,-59.873795,39.594513,16.99752808,6.674998389,49.38847351,12.33065796,2.238523029,0.9
132,92,14.944056,62.166878,1.3763806,1.3289034,124.6601,65.34843,137.00256,68.647964,161.23355,68.82381,104.22241,96.76106,119.37427,111.735275,118.704575,126.26103,93.76643,147.64282,55.747856,87.5182,129.06284,129.66269,142.44864,145.00365,140.06908,105.52264,161.1167,110.466385,161.66458,153.22417,5.740716641,9.956466675,5.675064087,-2.6391754,5.5813446,-33.26837,40.803802,42.528976,6.045036715,36.56915283,0.652608236,3.787112183,0.9
110,89,44.00802,47.627636,2.1543522,1.5781205,131.75856,49.43149,151.2608,51.237984,183.69289,45.78631,101.70378,70.83448,123.012726,81.94177,123.58336,105.30849,102.82392,138.3478,62.92029,66.71939,138.41785,122.478676,153.1046,142.67274,152.74725,96.68061,183.70975,99.04421,182.50323,150.59233,2.332864159,7.255531311,2.220158895,4.324951,12.244537,-60.730972,18.912273,60.109528,7.417444289,-16.11811066,1.597437541,1.805557107,0.9
156,102,48.463455,67.76945,1.9727048,1.5555266,125.3764,69.55194,139.08417,72.725525,159.4675,70.148964,110.77036,92.683105,124.26917,108.385635,119.43471,137.25916,96.55186,153.19458,65.39368,88.64955,131.59462,143.6985,144.84023,153.93112,143.15988,111.40773,161.05568,109.90884,161.9255,154.11533,5.382106874,5.553100586,6.554519653,0.73654175,0.92074585,-45.545486,16.930222,40.03279,3.190841905,8.730758667,2.697453817,2.377706462,0.9
121,103,34.418533,54.14227,1.1528413,0.86849344,132.64511,53.914288,147.85684,54.941254,170.69138,54.01788,102.69996,81.28051,116.369835,84.635864,124.28735,100.313286,116.572296,136.44032,68.53825,87.48929,135.97466,116.131256,150.0097,133.39648,148.2459,96.16237,171.03253,93.22041,168.87125,136.23941,1.438857214,1.374660492,2.611109416,-3.0438385,-0.20091248,-48.76062,34.11972,46.404022,19.02658966,22.13404846,2.65427653,2.839982715,0.9
