width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,keypoint_9_x,keypoint_9_y,keypoint_10_x,keypoint_10_y,keypoint_11_x,keypoint_11_y,keypoint_12_x,keypoint_12_y,keypoint_13_x,keypoint_13_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,quality
392,344,82.27577,108.27748,3.9210315,2.4192986,127.26433,107.62797,140.69879,106.85996,103.51377,125.69787,117.14159,122.87947,98.00156,147.77727,119.53263,132.53493,133.70958,120.40806,119.40133,148.5155,124.195915,170.12039,120.4565,87.46425,108.629845,96.66027,97.64399,85.024765,1.4570159912109375,15.24234,12.126869,-0.7664723,21.604889,4.794586,20.124221801757812,10.928199768066406,22.563705444335938,-22,2.8183975,0.8
392,344,33.89,92.88759,2.3238068,1.3844047,70.49045,89.11707,100.556046,88.98471,52.642822,110.990875,65.20901,111.14084,39.824226,151.46332,63.63453,123.70796,84.84855,102.71095,80.7928,132.49202,85.0295,156.82863,79.11784,58.59602,65.62044,70.825775,40.187126,63.892384,5.115598042805985,27.755356,20.99701,-1.0828006,24.336609,4.236702,31.73377354939778,19.504018147786454,26.437409718831375,44,0.14996338,0.8
392,344,37.472466,105.9823,10.614903,8.631667,58.20925,89.157715,78.92014,103.23644,56.159103,114.99466,74.42767,117.86627,51.06762,136.057,64.78106,140.2849,77.425804,108.05142,82.34685,143.40372,71.09367,150.18326,61.4424,63.893547,42.710056,89.529175,39.29266,65.784225,136.24073123931885,-4.22789,32.233475,-1.0625005,6.779541,-11.253174,12.858482360839844,-12.777145385742188,10.967803955078125,-247,2.8716125,0.8
401,361,57.329414,83.488754,2.3108962,1.7904096,103.89057,80.28523,119.260056,83.245316,84.54225,102.49345,97.11995,109.35687,64.84596,116.304436,97.39553,119.19432,117.89852,98.97656,110.12947,123.74104,113.74263,140.2456,90.9113,57.514996,68.22644,67.73919,45.206093,58.4878,4.10906982421875,-2.889885,20.217758,-0.3266171,16.504562,3.6131592,24.824771881103516,14.600578308105469,23.851966857910156,-358,6.863426,0.8
401,361,57.944542,82.79353,2.4610078,1.9479791,104.04691,82.94584,67.4243,50.685658,85.76744,102.37279,99.17972,99.80375,74.97959,121.486534,92.35004,119.19839,121.23088,93.957695,123.005875,122.3638,135.4112,143.14296,106.50386,60.845398,78.399994,61.96766,72.57319,49.53487,42.91203689575195,2.288147,25.240692,-0.59520155,20.77916,12.405319,11.296279907226562,10.174018859863281,22.606807708740234,-186,2.5690384,0.8
401,361,29.834158,82.16746,3.3914948,2.568669,87.42943,82.68952,100.59102,82.323006,56.07376,99.741264,69.43794,105.53612,45.40918,132.0087,71.38997,117.234085,92.59902,101.02059,82.83504,132.69325,84.755486,143.13956,82.6167,61.27263,51.78369,62.441864,34.190235,49.335106,0.5923894246419223,14.774612,16.213493,-0.65666896,10.446304,1.9204483,21.12070210774739,19.951466878255204,33.058224995930985,-53,5.794853,0.8
401,361,35.564106,120.96603,2.8068686,2.5316384,80.89798,122.70131,95.38108,122.77632,64.91762,137.47676,74.96334,145.20305,52.010326,157.69557,64.617,156.75177,87.46075,141.77698,80.400345,165.14264,86.107574,181.70686,74.78837,93.79654,45.736637,94.47531,30.751772,87.017586,2.3637161254882812,0.9438019,14.9747925,-0.44903824,16.564224,5.7072296,28.351348876953125,27.672576904296875,35.13030242919922,-83,7.726288,0.8
392,344,67.07239,95.575935,2.4090247,1.5984758,109.30454,94.94383,114.22916,93.58684,92.84251,116.55945,104.66629,123.13478,81.7611,142.22041,85.24469,144.77975,118.27901,119.725494,110.72574,143.23164,119.1778,163.06454,90.257774,63.385143,67.77397,76.63799,44.981186,69.24213,2.2307205200195312,-2.5593414,25.05426,-0.61599696,19.832901,8.4520645,31.317066192626953,18.06421661376953,25.4600830078125,-85,6.5753326,0.8
401,361,82.51256,158.61958,1.9248142,0.63857317,120.02886,160.08636,141.24521,161.07504,109.42035,176.87946,126.108765,175.69849,109.19766,200.95702,131.17912,186.90639,145.30219,163.60904,140.20392,193.92413,146.85017,217.83334,113.47843,128.76428,96.16047,144.57005,73.55123,136.70287,2.6148325602213447,14.050629,23.297348,-1.0344404,23.90921,6.6462555,31.162709554036468,15.35693868001303,23.22412618001303,-156,1.1809692,0.8
401,361,67.35273,97.310616,90.96066,101.8437,98.42162,96.6534,116.06717,98.858826,88.04823,103.44335,100.36349,113.34641,67.56815,113.04134,85.51511,120.1931,119.25856,105.69201,113.951096,128.0459,128.21742,138.83687,94.26779,63.762917,72.890724,62.64975,68.851616,25.005306,6.7385101318359375,-7.1517563,14.501091,-0.14217986,10.79097,14.266327,34.903717041015625,36.016883850097656,73.66132736206055,-250,9.903061,0.8
401,361,56.157425,80.27771,2.6048636,2.0099273,92.83435,79.4819,110.72975,81.48871,87.92368,94.910736,95.48366,104.41322,77.80601,110.20897,86.540245,120.064735,106.95943,103.37814,101.896095,128.1409,101.3207,143.48563,97.6512,64.78446,66.792366,51.68954,58.129715,39.83892,2.14520263671875,-9.855766,16.686592,-0.23430616,15.344727,-0.5753937,15.631645202636719,28.726566314697266,40.577186584472656,-173,9.502487,0.8
401,361,81.616295,161.14046,2.1472085,0.6345911,122.17656,160.79636,144.17766,161.38997,102.372894,179.01689,119.19808,181.2279,98.560745,202.91896,121.38316,192.71056,136.06595,172.00412,131.89006,200.27966,134.60513,218.7478,117.774796,131.84799,86.43479,145.11087,67.05411,139.78625,0.6251424153645928,10.208405,20.706436,-0.8242814,18.46814,2.7150726,29.260935465494782,15.998057047526032,21.322672526041657,-161,2.2110138,0.8
401,361,63.298683,77.446304,1.8790528,1.8571091,97.1045,76.923996,124.01188,82.330956,86.536316,98.282394,100.80182,105.27085,89.276184,120.025856,96.09563,117.91083,124.27049,104.40964,106.38824,127.46393,120.94019,140.1295,103.89286,52.988243,67.826195,43.765533,55.065224,22.050028,6.861076354980469,2.1150284,13.50119,-0.44625023,12.665573,14.551956,25.91217803955078,35.1348876953125,56.850393295288086,-16,6.9884567,0.8
392,344,50.530422,100.66052,3.6789505,2.745867,106.39489,98.805084,130.01695,98.682236,80.60901,125.16356,95.99616,133.62886,71.271515,147.34721,76.59776,146.85011,109.947845,136.46992,98.41775,155.55368,104.40479,165.71559,101.88482,71.85256,67.10997,81.33054,45.137905,70.60096,2.555811564127609,0.49710083,10.380188,-0.2812389,10.161911,5.9870453,27.530047098795578,18.052065531412765,28.78164927164714,-19,8.4653015,0.8
392,344,31.094444,94.14113,3.9697967,3.4681804,102.07428,91.99293,124.64353,101.46376,65.24193,119.200714,83.85765,128.50372,49.80793,137.3853,79.588745,138.23982,108.34256,123.081,96.1407,149.7551,102.90579,159.7663,91.08374,67.7119,62.18434,74.01646,46.29912,50.097095,11.19565073649089,-0.8545227,15.158821,-0.24437326,10.0112,6.765091,28.154047648111984,21.849489847819015,45.76885096232097,-238,9.303009,0.8
392,344,46.110153,122.47271,3.2036166,2.086395,79.2258,118.68807,86.49982,119.87224,61.98408,136.48854,70.70321,147.04912,57.577213,163.0145,62.12848,162.50829,84.72795,140.22717,74.53551,163.97513,81.12336,182.65315,72.64837,95.29515,43.720417,90.19862,37.904053,78.915695,4.256739298502609,0.5062103,22.281113,-0.83928925,18.678024,6.5878525,25.049189249674484,30.14571634928386,41.428644816080734,-44,10.560577,0.8
392,344,74.23663,112.591934,2.3202424,1.3087126,125.17917,112.43642,136.37692,115.65346,97.8435,135.45139,106.45554,141.19757,97.81044,162.08984,100.5285,160.33365,120.29413,131.94122,121.82283,158.13516,133.94908,175.06087,117.229675,92.479485,85.31572,88.51165,74.84257,77.098305,4.1857147216796875,1.7561951,28.392426,-1.3409108,16.925705,12.126251,21.08112335205078,25.04895782470703,36.462303161621094,-21,5.7461853,0.8
392,344,9.741134,8.007657,2.75128,0.75801027,103.07271,113.86224,4.306787,2.7964401,100.33049,134.4609,109.55398,136.64075,94.68299,156.6577,104.91255,153.33536,121.179955,122.36499,110.94928,153.50024,130.66562,165.71118,105.419754,94.45847,99.97051,69.532104,82.923485,55.609936,144.61359437306723,3.322342,30.970367,-1.2942128,12.2109375,19.71634,-52.90302530924479,-27.976656595865883,-14.05448786417643,-131,2.17984,0.8
95,74,55.27466,72.770226,90.154175,77.94329,135.91312,74.52713,149.79942,77.04198,87.60384,92.13287,108.71481,97.29116,63.630814,113.08038,113.79215,112.080765,147.89587,88.17253,136.27315,137.10324,163.12407,147.6323,130.8617,47.97645,79.31809,43.51271,72.51149,7.953085,7.6879119873046875,0.99961853,23.908234,-0.29558933,10.529053,26.850922,27.59420394897461,32.057945251464844,67.6175708770752,-582,5.158287,0.9
100,72,39.349472,80.65508,88.96656,85.87488,135.77098,80.11721,167.72891,78.5191,88.052704,109.79971,110.046265,112.69087,75.4146,160.89911,117.50902,134.1109,150.45967,112.10022,128.50972,164.0657,159.03482,193.18301,130.68886,37.598648,83.11813,49.885975,63.788242,12.734857,9.166633605957031,26.788208,22.010681,-0.65026104,29.11731,30.5251,43.69292449951172,31.405597686767578,68.556715965271,-21,2.891159,0.9
85,48,61.111553,106.67675,101.830444,114.97614,111.40655,80.809235,141.45972,103.79181,107.70953,119.49605,119.65372,128.77519,87.3508,158.80165,114.292015,158.76315,126.13632,129.81248,127.26463,187.87468,136.49287,203.19305,125.23667,65.80282,93.78551,56.873096,73.28202,13.867207,41.50849914550781,0.038497925,28.950668,-0.74742234,15.318375,9.228241,35.76066589355469,44.69038772583008,87.6962776184082,-389,9.279144,0.9
66,54,44.383514,104.42099,66.52687,73.36684,116.185196,106.85813,138.98381,103.801605,77.87042,134.83542,100.40991,141.58153,57.680847,165.88457,104.1343,163.78508,132.56828,127.99724,117.72784,175.3913,141.06656,196.45663,116.59753,71.42595,70.52178,71.93989,51.912113,30.650047,47.49010467529297,2.0994873,35.78784,-0.5059237,21.065338,23.338722,25.685943603515625,25.17200469970703,66.46184539794922,-801,6.746109,0.9
48,40,35.528812,100.98143,96.38081,107.75381,130.54665,99.65953,173.46518,95.2829,91.21406,118.22929,111.679375,129.78651,61.903027,155.25018,116.225426,146.51372,145.80527,114.55928,124.35779,172.17482,150.77057,181.07088,116.15276,68.71748,76.411156,62.478886,51.062355,15.942003,13.792808532714844,8.736465,31.954437,-0.48497996,8.896057,26.41278,32.201934814453125,38.44053268432617,84.97741508483887,-738,11.557228,0.9
57,44,24.585375,92.313934,76.39609,88.34086,132.6887,83.147095,171.29922,72.57889,87.836105,132.48601,117.30107,130.49828,81.31187,190.42809,110.14295,155.78958,157.76761,120.45261,128.27725,190.93906,167.49385,198.2419,129.15312,36.94446,69.55715,42.075256,61.08438,7.434112,24.928810119628906,34.638504,35.336975,-0.91524166,7.302841,39.2166,47.15073013305664,42.019935607910156,76.66107988357544,315,1.9877319,0.9
142,118,38.638885,95.16239,99.25219,99.31162,128.26833,101.39757,160.8476,99.89636,94.65228,130.35022,119.86236,137.52962,91.99686,172.94467,117.51186,158.32803,154.73106,133.65514,140.559,174.63165,170.31824,173.26299,115.403404,61.077675,69.16432,51.47213,42.8273,22.337513,7.5591888427734375,14.616638,24.672897,-0.6262857,-1.3686676,29.759232,37.86431121826172,47.46985626220703,76.60447311401367,-42,7.1793976,0.9
113,97,145.63147,176.46161,6.2230945,1.2375938,131.2984,83.42817,171.20822,85.55552,81.051315,120.224236,113.69008,121.26866,72.36565,147.91959,110.20898,141.80672,153.43535,100.38305,127.53731,154.5001,7.9874945,6.639314,124.8137,54.472076,103.98119,66.51308,65.40326,29.39802,122.62634785970052,6.1128693,41.423668,-0.58636624,-147.8608,-119.54981,60.67635091145833,48.63535054524739,85.75040753682454,-651,1.044426,0.9
228,167,52.3999,90.44851,95.86797,87.479385,128.25299,91.67368,191.56721,87.78001,86.00781,127.26924,109.6415,125.92676,86.150215,172.75441,93.8788,162.73328,148.86743,119.29172,123.648865,174.98999,159.25446,198.2179,129.18483,41.1541,77.26713,61.31352,52.840626,32.213715,6.862800598144531,10.021133,43.44156,-0.8524405,23.227905,35.60559,48.19129180908203,28.031871795654297,57.131675720214844,107,1.3424835,0.9
172,95,75.09285,75.819145,99.95845,76.74488,143.20886,73.24222,151.40881,72.5148,91.98027,101.446625,116.41854,105.43009,87.81146,134.17221,116.35179,139.34988,149.34119,126.80063,137.90346,164.14175,141.52075,200.71475,133.32445,31.619995,98.48077,54.281082,78.47283,24.188103,6.8070068359375,-5.1776733,12.549255,-0.11980522,36.572998,3.6172943,42.96026611328125,20.299179077148438,50.39215850830078,-264,3.983467,0.9
164,92,32.31504,94.16063,59.719265,63.427773,101.019516,84.97452,124.2769,86.56474,80.276726,127.61128,107.41141,130.65466,72.622246,178.40842,107.39842,155.55124,139.18793,128.232,118.95204,181.91353,146.6327,197.10689,105.33967,28.264643,60.07729,57.10647,38.558098,21.943417,37.708274841308594,22.857178,27.319244,-0.7537882,15.193359,27.680664,54.01727867126465,25.175453186035156,60.338504791259766,-111,3.0433807,0.9
102,60,62.81802,89.14602,101.77672,88.897896,124.44393,86.06864,149.61299,80.65034,97.98149,121.84128,117.42469,118.866455,99.77504,168.58453,122.84731,149.29707,141.15428,117.46975,141.77737,171.65302,157.23256,191.39178,113.74765,53.834686,87.22498,42.10549,79.95694,21.303667,11.324935913085938,19.28746,31.827324,-1.235276,19.73877,15.455185,32.35603332519531,44.085227966308594,64.88705253601074,-190,2.974823,0.9
231,144,57.0279,105.42605,104.66606,106.69573,123.320244,104.14142,169.38477,92.42421,108.22313,130.67926,124.59584,136.40303,93.94418,181.62486,135.28699,152.74667,157.72726,103.56651,150.63557,164.92487,176.18953,186.53099,111.40284,59.461296,55.33728,72.01205,38.116665,39.49233,19.49530029296875,28.87819,49.18016,-1.2238096,21.606125,25.553955,42.710548400878906,30.15979766845703,62.67951583862305,-692,5.72377,0.9
53,46,26.34266,132.1267,2.5697696,0.31851086,7.0991,5.5687795,7.46376,7.7647057,72.01966,151.64317,99.76287,151.61194,56.472176,200.82516,112.87138,172.9582,134.77109,146.8432,126.89018,198.12044,156.11282,211.04686,123.1539,94.221664,77.150566,103.02365,26.57323,65.709854,167.27993853886923,27.866959,26.115005,-0.6894344,12.926422,29.222641,-45.73493448893229,-54.53692118326823,-17.223124186197914,-431,0.031234741,0.9
124,100,50.55452,93.32054,94.358315,91.91173,148.07033,97.43329,194.78308,103.67794,101.3351,118.54906,125.242744,130.11002,88.465775,152.47668,115.3994,151.32042,152.90395,131.83922,145.29266,174.5481,172.9258,186.83844,141.67943,50.579624,95.20593,52.16367,60.714508,32.115643,15.878959655761719,1.1562653,19.481201,-0.32026774,12.290344,27.633133,46.00625228881836,44.42220687866211,64.47023391723633,-240,11.560959,0.9
105,117,69.27194,110.17182,116.48386,111.0753,132.06252,110.701965,151.1279,119.57929,108.44278,121.24484,135.82928,130.85118,98.93687,182.68063,121.54437,154.84337,161.73103,129.47363,139.16331,173.16309,169.43655,190.72621,161.12132,78.08494,110.41079,61.364517,164.50307,40.961533,13.394393920898438,27.837265,25.369736,-0.84732395,17.563126,30.27324,34.797157287597656,51.517578125,71.92056274414062,272,9.6063385,0.9
126,99,34.474255,98.30837,100.790985,96.21955,128.64645,96.55998,183.74867,95.16342,96.34681,117.34649,120.083496,128.98347,51.362762,129.07005,108.3913,160.60208,164.2174,150.08209,115.47391,193.7923,135.78488,215.887,118.12616,60.373417,84.31391,45.772663,74.23084,12.985001,3.4910736083984375,-31.532028,10.519989,0.18618675,22.094696,20.310974,36.18941116333008,50.790164947509766,83.57782745361328,-1180,11.636986,0.9
86,98,51.33933,78.15073,120.12202,76.71572,149.16768,74.11216,179.42429,72.51587,115.53646,101.12473,139.66245,96.73313,103.96434,126.86551,143.32344,115.60031,175.21869,90.846756,168.65569,134.39288,190.00366,159.68057,132.4025,47.82616,77.97384,45.486828,53.799698,20.479149,8.238418579101562,11.265198,24.753555,-0.5054955,25.28769,21.347977,27.54745864868164,29.886791229248047,54.89447021484375,-307,4.3916016,0.9
111,163,73.73648,75.4957,1.3304986,0.9777796,7.6007447,6.3286557,211.48654,77.48657,119.61965,89.947876,143.85378,116.397964,90.8232,152.4882,94.33134,143.82819,182.09535,109.11578,161.30336,162.90823,199.16393,146.98792,147.81192,30.941135,93.98799,23.691765,71.48149,7.922986,93.54997078577676,8.660019,34.712402,-0.47519884,-15.920319,37.860565,22.162507375081383,29.411877950032554,45.18065675099691,319,26.450089,0.9
64,55,78.27536,101.51195,128.83629,99.23471,154.47116,92.59429,183.85164,89.56698,126.85456,126.94664,159.55547,120.082565,97.63655,173.61224,162.06584,153.36748,187.7282,121.65836,157.9738,201.05609,181.65637,218.59355,141.49583,43.19488,95.4044,46.847004,80.47767,6.695244,18.58538818359375,20.244766,31.709114,-0.5766781,17.53746,23.682571,52.532100677490234,48.87997817993164,89.03173828125,-761,6.8640747,0.9
73,57,80.81375,79.70933,2.5656922,2.3793874,155.03593,77.23904,163.41252,77.58999,108.89171,101.66713,128.447,112.01849,75.35443,116.48484,128.08893,125.2251,161.73865,109.19935,146.61871,166.13512,178.90344,184.95569,147.33403,59.452164,103.78863,49.165485,92.805725,13.679923,3.059755961100265,-8.740257,16.02575,-0.08433823,18.820572,32.28473,18.727289835611984,29.01396814982097,64.4995304743449,-569,10.351364,0.9
167,96,64.44386,84.49587,104.43413,85.00811,131.00494,81.77169,147.68762,81.44108,102.85928,95.06266,120.35245,100.58071,89.44982,122.51904,121.21563,121.97283,146.12457,103.04144,122.66776,146.67899,136.24336,151.45271,126.09465,54.373234,105.46376,52.371338,99.29466,22.649317,6.2912139892578125,0.54621124,18.931389,-0.34367332,4.7737274,13.5756,28.805950164794922,30.807846069335938,60.52986717224121,-293,5.518051,0.9
67,74,29.842058,98.23603,1.6893673,1.7392248,149.47412,86.63903,171.87083,86.61319,92.05376,129.77025,124.397255,133.07619,65.10176,175.26003,122.5441,154.66075,152.44691,114.06887,133.2151,174.46454,162.05904,196.38113,131.92296,47.630928,56.971397,61.304653,21.984503,31.8613,15.479894002278641,20.599274,40.59188,-0.70056725,21.916595,28.843933,42.86515553792317,29.191430409749344,58.634784062703446,-857,3.3059387,0.9
105,109,44.634514,93.504425,96.895645,104.34094,144.0965,111.942245,173.26613,108.03908,92.39186,132.67204,123.037704,142.10204,68.02019,181.50989,118.709755,167.77016,176.04306,137.61955,157.04633,190.22118,187.19913,208.13727,129.33038,62.5427,65.77131,61.556248,50.72534,23.700489,22.135955810546875,13.739731,30.150604,-0.40630594,17.916092,30.152802,41.913963317871094,42.90041732788086,80.75617599487305,-370,9.429993,0.9
95,87,32.303406,93.61803,102.53067,92.714966,149.58112,87.40353,164.84662,83.650116,103.594864,121.544624,126.72388,127.49463,98.68351,171.17758,125.62399,151.079,153.51843,117.04843,136.01639,173.78796,171.07774,159.76254,124.56783,39.45739,75.18517,63.790726,67.49061,25.633625,15.279350280761719,20.098587,34.030563,-0.98712915,-14.025421,35.061356,49.88926696777344,25.555931091308594,63.71303176879883,-178,5.9500046,0.9
120,147,36.42435,77.600464,115.77839,78.23198,179.70251,69.73889,208.08707,63.606422,115.54474,99.74205,159.822,100.831314,110.24451,144.27525,123.52503,141.3006,205.56241,96.513824,178.5102,169.97531,215.23004,173.74426,172.29659,39.227074,101.15617,50.84216,77.474976,21.14712,22.48712921142578,2.9746552,44.786774,-0.5010751,3.7689514,36.71985,33.06736755371094,21.452281951904297,51.147321701049805,-175,1.0892639,0.9
198,123,67.62151,84.31496,84.10404,58.63518,145.58246,72.87602,184.80925,75.64603,115.506874,94.97217,140.62122,99.288666,95.997025,177.92914,134.60178,125.70743,167.50838,93.630455,149.75797,166.15364,178.28606,163.22713,146.62396,35.894333,102.14807,35.585938,84.90499,11.449724,28.465740203857422,52.22171,32.076973,-1.1788154,-2.9265137,28.528091,36.97370910644531,37.2821044921875,61.418317794799805,240,4.316498,0.9
73,51,45.2416,93.583244,94.75324,83.51151,120.6722,87.13731,143.83719,83.74213,92.92533,114.50007,119.34865,125.48764,82.933426,150.06259,118.064705,148.2143,156.43387,110.8116,151.89449,164.73094,176.34158,180.8442,113.36516,47.38885,72.48722,53.42797,48.731884,28.621923,13.466911315917969,1.8482971,37.402695,-0.5340239,16.11325,24.447098,39.60469436645508,33.565574645996094,58.37162208557129,-621,10.987572,0.9
105,71,42.730644,79.55723,93.67915,75.482155,132.07991,70.78845,177.41586,69.0725,89.69542,90.23961,115.160484,97.850006,70.03592,120.89577,107.452225,126.450386,157.38599,101.07585,120.83175,168.4211,157.57042,176.5722,128.39854,38.935184,94.245605,24.782835,78.63521,7.5289173,15.178428649902344,-5.554619,25.374535,-0.22690213,8.151108,36.73867,34.78989791870117,48.94224739074707,66.19616508483887,-613,7.6103973,0.9
104,74,36.736053,82.81752,102.11268,84.513374,140.4819,78.94667,163.95094,77.48286,100.149864,105.45091,120.94906,110.6218,86.33391,145.4851,118.31315,134.80415,146.87456,97.27164,135.13544,155.21297,162.28435,162.55772,132.55154,37.551914,90.3896,46.162056,68.5418,6.8261595,10.9013671875,10.680954,37.532516,-0.7963818,7.344757,27.14891,43.3881950378418,34.778053283691406,74.1139497756958,-447,5.170891,0.9
75,55,44.580505,85.01043,91.03465,80.24225,130.33168,81.48336,142.40982,78.34543,74.43332,120.96919,99.41004,123.42271,54.818333,151.27711,103.21283,144.85048,137.0169,117.48573,114.269066,162.9681,147.13275,173.90527,115.70461,31.257488,71.369995,53.225563,53.046516,13.542214,7.9061126708984375,6.4266357,27.364746,-0.4110945,10.93718,32.863686,50.012882232666016,28.04480743408203,67.72815608978271,-553,2.453514,0.9
77,53,53.110016,71.08771,115.36196,78.425766,152.73499,71.18985,170.60835,74.59865,113.89455,88.88281,139.281,104.98832,101.42488,141.2513,130.0104,128.76283,164.80898,107.19737,144.26248,158.12186,176.05934,175.8187,145.40906,36.648758,111.61564,34.355225,87.65996,9.3478365,10.746856689453125,12.488464,21.56546,-0.5372629,17.696838,31.79686,37.176734924316406,39.47026824951172,64.47765636444092,-90,16.105507,0.9
115,88,37.535927,65.95606,105.86591,67.53246,126.25658,62.930325,174.57516,59.57175,100.24179,95.74126,135.57945,105.91343,90.28124,136.50122,127.46638,127.40205,175.37677,104.78865,137.30278,156.85286,183.13504,179.40123,106.21239,14.401082,51.80765,28.666967,33.12498,6.1165466,10.9864501953125,9.0991745,22.613396,-0.37267023,22.54837,45.83226,49.59656810760498,35.3306827545166,57.881103515625,-202,10.172173,0.9
179,133,76.59265,65.66003,111.9118,69.63149,121.31635,65.6632,151.65898,64.935646,116.38926,79.32686,114.69073,103.39395,91.84743,105.69649,94.505905,106.72782,145.13684,102.4566,122.47262,153.62088,157.82826,175.87872,112.97031,20.271292,79.42986,22.873016,69.66404,4.3577147,6.3177947998046875,-1.0313339,4.271225,-0.060798023,22.257843,35.355644,46.20129585266113,43.599571228027344,62.11487293243408,-31,24.067093,0.9
97,80,59.98423,80.934044,96.81431,77.17219,128.98248,74.729546,148.55507,74.01062,88.31507,103.12512,111.447845,116.428055,65.82986,170.189,112.497345,136.2717,159.0449,91.27361,138.97327,158.2624,162.10406,187.13344,119.29724,27.683525,80.63224,38.182182,56.836308,19.183155,9.366065979003906,33.917297,44.998085,-0.84659487,28.871033,23.130798,49.028076171875,38.5294189453125,57.528446197509766,-260,13.302933,0.9
137,87,49.32763,75.54868,102.9752,72.9346,141.78291,67.35812,165.76514,65.49466,96.8628,95.26841,122.02848,101.226425,84.65609,149.06888,125.26122,121.34123,151.34729,99.18832,142.15398,157.04637,162.27084,196.06207,137.40219,16.905361,95.01847,43.415558,69.185234,12.436959,15.630500793457031,27.727646,22.152916,-0.7479332,39.0157,20.116867,53.428653717041016,26.91845703125,57.89705562591553,-88,5.9580154,0.9
57,41,85.63366,71.58059,2.6556392,2.1267426,145.36555,60.87096,187.87968,60.87876,121.48274,99.08278,141.3667,104.49902,95.0179,140.62819,129.77884,132.34152,174.02895,94.9178,149.92386,161.7409,178.47826,174.00986,149.4953,24.598139,114.73451,20.252657,91.81203,5.737344,14.274308522542313,8.286667,37.42372,-0.5785316,12.268951,28.554398,39.84530194600423,44.19078381856282,58.706096967061356,-467,5.4162445,0.9
93,72,65.354385,89.95623,105.142265,92.10007,119.68087,83.25726,173.4887,77.97456,90.82133,107.7995,125.99133,109.90377,68.18286,144.91489,116.91397,130.89821,160.41345,107.02845,134.70992,148.3299,160.37416,164.22437,117.46895,55.86688,78.70104,57.27224,52.425785,38.585716,20.82447052001953,14.016678,23.869759,-0.4107795,15.89447,25.664246,29.955158233642578,28.54979705810547,47.23632049560547,-276,2.104271,0.9
85,89,19.957834,106.98395,83.26605,100.94522,97.206245,100.20093,194.47002,83.81202,87.27507,129.98563,127.469124,116.53365,78.767006,184.0379,126.09275,139.48587,175.42627,104.399536,138.3409,181.36493,193.4696,169.95993,103.378525,34.93922,49.088867,48.64886,20.364037,35.78799,28.347023010253906,44.552032,35.086334,-0.82390827,-11.404999,55.128708,63.04630661010742,49.336666107177734,62.19753646850586,268,13.451973,0.9
111,114,50.2536,85.46659,88.61191,89.8694,126.747856,94.21266,163.98866,96.409134,87.958626,121.66778,118.61749,126.601425,84.71787,163.5021,118.358665,148.33401,163.44698,129.85545,136.761,168.89299,165.69948,180.55606,112.4628,60.733707,80.76221,54.025112,56.69884,26.157963,15.285804748535156,15.168091,18.478561,-0.4273725,11.663071,28.938477,30.755733489990234,37.46432876586914,65.33147811889648,31,4.933647,0.9
143,125,20.241844,97.83425,108.73549,102.38052,141.84972,101.071526,169.64348,104.63669,105.9864,124.68073,131.33444,151.11034,61.725224,162.57613,108.409164,176.80035,187.38887,142.67203,146.89433,198.03793,191.82703,191.00839,140.08176,63.49417,95.41345,57.143326,77.193405,26.681196,8.111434936523438,-14.224228,34.128326,-0.15839185,-7.029541,44.932693,37.98657989501953,44.337425231933594,74.7995548248291,-1358,26.429604,0.9
159,111,75.17317,100.225876,117.46594,95.79678,149.59856,83.89535,173.49782,84.741234,129.30997,107.8566,149.97786,120.16626,121.29622,186.70007,144.50409,149.07433,183.61679,119.47666,170.38129,187.68884,191.60918,194.46982,155.17386,47.562096,99.236176,37.987587,101.53783,5.673766,27.386077880859375,37.625748,29.597664,-1.0786713,6.7809753,21.22789,43.60271453857422,53.177223205566406,85.49104404449463,392,12.309662,0.9
182,104,54.67427,93.59003,1.1399455,1.2454135,110.47141,90.61485,142.82715,88.09385,91.02207,124.21498,117.02634,127.37154,94.09343,196.20528,113.61017,162.43442,145.83472,120.08773,138.11147,185.78326,157.04419,213.37863,102.582214,36.005295,64.007614,41.57875,41.812172,26.168268,5.647570292154953,33.77086,42.346687,-1.4711181,27.595367,18.932724,54.76095072428386,49.187494913736984,64.5979773203532,130,3.1565552,0.9
145,81,82.61901,94.99185,4.7452984,4.2291546,126.79026,95.70519,151.18831,89.72452,110.690094,135.61153,122.15033,123.60463,105.62925,173.26245,124.1091,142.07613,142.37033,119.30684,136.15266,175.4823,157.81679,198.9838,104.71472,42.292194,72.54785,63.4432,55.559208,40.95969,7.498669942220047,31.186325,22.769287,-1.4685364,23.501495,21.664124,51.18166224161784,30.030657450358078,52.51416651407878,74,12.006897,0.9
130,93,60.072277,111.46053,92.55811,113.76102,112.78165,105.71169,131.67499,105.73674,87.89215,131.10388,106.789986,135.04062,85.985466,179.00911,99.410324,161.2413,140.65607,139.93678,126.090576,181.41713,158.17114,181.12044,111.05936,55.436516,75.86655,52.343052,57.529427,17.601957,13.773117065429688,17.767807,21.30452,-0.7146863,-0.2966919,32.080566,53.730979919433594,56.82444381713867,91.56553840637207,223,3.936737,0.9
