width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,keypoint_7_x,keypoint_7_y,keypoint_8_x,keypoint_8_y,feature_0,feature_1,feature_2,feature_3,feature_4,quality
107,67,110.86848,58.53308,118.34212,43.464024,139.45795,61.55726,137.11858,83.3928,132.40317,91.27689,143.09172,111.34778,122.32854,128.2528,92.10534,107.50539,81.354004,73.83536,7.4736404,3.0241776,30.371334,5.9731445,0.17930942789871174,0.8
150,93,105.92982,37.766293,116.10602,27.774836,131.93114,48.275517,125.38279,85.81877,114.78403,86.27672,126.02654,125.62741,103.17703,142.12717,64.09746,114.47895,50.21217,48.9958,10.176201,10.509224,21.220964,0.64375305,0.15819743794001662,0.8
160,98,116.56729,76.79087,4.354895,3.4955692,160.62239,63.72015,152.74414,110.44379,130.5134,123.81905,164.48105,136.51108,129.23561,178.82008,73.2198,147.60904,52.5747,66.944,-112.212395,-13.070721,63.448433,11.736908,0.741317877574029,0.8
80,68,67.80652,79.89174,68.63987,66.1286,108.107834,54.38876,108.78347,76.16857,102.46976,81.60698,121.77416,96.140976,92.142166,133.6452,56.406124,111.28937,37.51319,70.328415,0.83335114,-25.50298,4.199814,12.990692,0.26218135157479694,0.8
42,41,91.5955,65.76974,108.566635,43.83194,148.26782,69.19916,137.92953,106.04736,1.2696164,0.9213042,165.69107,146.0277,112.155914,175.53606,64.70297,161.80794,36.370216,129.05505,16.971138,3.4294205,85.223114,27.761536,0.21176336564297182,0.8
138,86,101.01193,86.75319,100.24972,75.295364,133.88947,74.41622,133.03006,106.988884,125.961685,113.13726,133.50131,152.65913,102.61752,172.57254,70.94232,130.20761,65.23652,83.739456,-0.76221466,-12.336967,8.444092,0.47125244,0.15446906072108968,0.8
113,70,103.96632,59.405224,115.08337,49.06668,123.72847,57.045036,126.486916,75.20698,120.40201,82.16811,130.54301,100.226616,113.29182,121.8822,88.45235,101.64141,71.80169,55.344063,11.11705,-2.3601875,6.277382,4.056099,0.15194538281274172,0.8
188,141,162.10472,78.933784,170.69987,69.06238,190.11438,98.823975,183.43193,129.18036,171.6385,129.51862,188.35654,148.90515,157.9823,172.72972,131.88043,142.26993,120.20565,95.262924,8.595154,19.89019,26.200546,4.9246063,0.2420778328285631,0.8
153,95,90.25309,66.09478,81.88131,42.990532,128.31346,54.014767,127.38572,110.39935,1.557116,1.1728015,136.64494,143.92278,118.57984,169.76395,61.954704,117.98831,40.581997,31.108181,-8.37178,-12.080013,-11.882351,9.259224,0.20554810806579438,0.8
441,325,74.99854,145.41357,72.96256,134.38899,93.68929,140.44301,89.3609,153.70184,83.637054,158.01132,90.32852,166.45361,81.33171,185.45618,63.639347,166.67862,56.412098,139.97054,-2.0359802,-4.970566,5.581543,0.96762085,0.13809461392625755,0.8
441,325,129.7258,135.12912,125.56225,126.11028,151.34256,136.3428,140.34251,158.98283,2.0407236,1.5952756,148.5266,171.58414,128.86838,182.91682,108.33067,168.39845,102.342064,140.2356,-4.1635513,1.2136841,14.125313,8.184082,0.09238012981929855,0.8
441,325,77.60247,148.0992,73.96054,138.18956,99.65281,134.87555,99.18515,163.58669,1.5136131,1.7113328,109.491806,174.02687,100.85568,189.11447,87.43584,190.0313,81.26023,180.6001,-3.6419296,-13.223648,42.410538,10.306656,0.08147737024995205,0.8
441,325,87.11227,182.28128,102.25369,170.09306,109.12952,186.28436,110.31372,201.66136,110.40256,205.85005,117.47986,211.6067,5.9406943,2.0295835,81.618,216.34114,75.68612,198.754,15.141426,4.0030823,28.660934,7.1661377,4.177047238799367,0.8
441,325,91.78889,181.86555,94.92494,170.71082,119.15234,178.66731,111.72632,193.13567,110.99573,194.69472,112.6152,206.99603,93.843185,217.76167,71.70337,206.1321,64.017044,176.04796,3.136055,-3.1982422,5.337143,0.88887787,0.39736528601247845,0.8
441,325,83.20916,145.86069,82.54435,137.03682,105.66306,132.86513,101.836945,151.75505,1.6317443,1.2806764,110.2779,165.07458,93.90727,183.03929,71.33347,168.96494,60.820312,140.00287,-0.6648102,-12.99556,2.9660492,8.440956,0.20644329146318352,0.8
441,325,119.83552,128.89322,117.28539,115.68012,137.84708,116.285995,140.1687,134.1239,134.41422,143.022,148.07036,147.71149,138.67117,171.85765,119.440155,166.15099,110.5352,156.17892,-2.5501251,-12.6072235,40.498802,7.901657,0.006674255817560315,0.8
441,325,120.347946,102.16705,116.07185,100.58799,137.61296,97.29227,137.02908,120.77788,130.16794,122.56113,141.3117,132.55759,129.87598,145.05421,108.94651,128.0545,101.98203,99.45683,-4.2760925,-4.8747864,-1.1311569,4.2826233,0.054314899940759,0.8
441,325,84.9437,118.67586,87.299,108.01046,98.26168,114.48959,97.050995,131.51068,96.92923,135.12619,100.816414,148.03935,79.528244,166.13005,63.224533,141.97415,57.00814,109.57357,2.355301,-4.186264,1.5631104,3.765419,0.16138969181231833,0.8
441,325,93.63886,110.69619,90.63168,99.65667,116.214745,100.11977,120.003845,123.65883,2.3308706,1.7722039,124.34706,139.48384,110.2159,152.3862,88.230064,144.41882,75.465004,122.14638,-3.0071793,-10.576424,22.489708,4.343216,0.03569261923303935,0.8
441,325,4.392312,4.840289,57.74135,140.00882,83.45616,135.21411,81.32595,153.57039,70.77869,154.48514,79.112656,171.88467,64.512985,186.21536,44.09124,172.01445,39.66173,144.06993,53.349037,130.37383,4.0611115,-2.213295,0.20480698703228084,0.8
422,397,111.18852,111.512115,111.06932,106.80295,142.00432,102.3824,138.77898,117.09176,129.8908,118.74949,142.3891,131.44925,123.85663,145.40237,103.44774,130.20145,94.03892,105.7955,-0.11920166,-9.129715,-1.0074463,3.6101227,0.40439367010327254,0.8
422,397,113.80241,105.23515,111.89081,100.00022,124.494995,100.14805,125.158554,114.43666,119.92545,115.75452,125.256325,131.11221,110.6592,142.08267,96.069565,126.303665,91.08093,107.494644,-1.9115982,-5.087105,7.494423,0.09777069,0.019429738088011073,0.8
422,397,91.96187,113.270096,93.203285,105.58792,106.89291,114.35366,109.22067,129.21397,99.938614,132.96404,115.143814,142.14421,101.429,153.69386,83.068665,139.65688,74.73733,120.01686,1.2414169,1.0835648,14.42894,5.9231415,0.24474547117513157,0.8
422,397,126.21471,97.37915,132.45969,92.25039,141.942,105.09509,129.36636,120.384705,1.4149264,1.0011936,137.4582,134.7429,119.8855,145.67422,100.25906,122.769165,98.56763,95.09326,6.24498,7.7159424,2.8428726,8.091843,0.017008822497022624,0.8
441,325,83.20916,145.86069,82.54435,137.03682,105.66306,132.86513,101.836945,151.75505,1.6317443,1.2806764,110.2779,165.07458,93.90727,183.03929,71.33347,168.96494,60.820312,140.00287,-0.6648102,-12.99556,2.9660492,8.440956,0.20644329146318352,0.8
441,325,88.08456,104.28099,86.14393,95.95472,106.37934,108.4973,101.0069,125.96953,96.64499,123.52495,101.77788,139.55708,86.684296,148.23392,67.82567,128.95213,60.57424,102.732956,-1.940628,4.2163086,6.7782364,0.77098083,0.1175311245025612,0.8
441,325,95.97897,114.57935,97.48472,100.68757,119.76461,99.36081,119.439224,118.286606,112.09305,122.16328,118.32123,136.4378,105.89596,147.27368,85.36993,137.26045,78.430695,121.33604,1.5057449,-15.218544,20.648468,-1.1179962,0.2387437394975116,0.8
441,325,115.68995,101.36224,118.76826,96.03612,125.77765,107.02382,122.2836,122.60026,116.25603,122.169365,124.08514,140.21422,118.585754,151.40643,99.966125,131.05502,93.30908,103.11649,3.078308,5.6615753,7.0803757,1.8015366,0.44314453383524954,0.8
441,325,75.77608,110.04399,71.28081,99.50444,100.4278,96.760254,99.785866,116.058075,91.73858,117.941696,103.32468,133.15717,87.25677,145.60709,65.00906,132.89229,56.180317,108.11406,-4.49527,-13.283737,8.609619,3.5388107,0.18189022193280202,0.8
441,325,81.97134,107.35501,79.46529,99.47443,108.584236,96.74168,107.65036,114.40077,102.62448,113.94824,111.71634,133.17424,98.80441,148.0746,76.26089,131.1512,65.35544,104.91874,-2.50605,-10.613335,5.444313,4.065979,0.06108912443789216,0.8
441,325,120.347946,102.16705,116.07185,100.58799,137.61296,97.29227,137.02908,120.77788,130.16794,122.56113,141.3117,132.55759,129.87598,145.05421,108.94651,128.0545,101.98203,99.45683,-4.2760925,-4.8747864,-1.1311569,4.2826233,0.054314899940759,0.8
441,325,93.63886,110.69619,90.63168,99.65667,116.214745,100.11977,120.003845,123.65883,2.3308706,1.7722039,124.34706,139.48384,110.2159,152.3862,88.230064,144.41882,75.465004,122.14638,-3.0071793,-10.576424,22.489708,4.343216,0.03569261923303935,0.8
441,325,4.392312,4.840289,57.74135,140.00882,83.45616,135.21411,81.32595,153.57039,70.77869,154.48514,79.112656,171.88467,64.512985,186.21536,44.09124,172.01445,39.66173,144.06993,53.349037,130.37383,4.0611115,-2.213295,0.20480698703228084,0.8
422,397,60.465805,106.91432,67.805214,99.89353,76.89993,110.73734,72.85771,124.94314,64.70624,127.186195,76.0323,137.6785,65.822266,149.23119,45.526344,142.3331,39.530357,125.45497,7.339409,3.823021,25.56144,3.174591,0.02058310973795585,0.8
422,397,82.44383,106.149734,87.54421,98.077446,99.12215,111.29579,97.98262,130.5152,2.1622734,1.6287994,113.24403,139.83044,100.91853,151.60724,71.54166,137.69751,57.43958,112.50212,5.10038,5.146057,14.424675,15.261414,0.07314749023453948,0.8
422,397,102.24156,168.15941,99.24502,162.18677,117.33087,168.00284,120.06244,182.78273,2.566505,0.6530808,137.3509,188.78658,119.46232,200.83603,4.8664393,24.732248,87.553444,161.84647,-2.996544,-0.15657043,-0.3403015,17.288467,0.18445467737416044,0.8
422,397,115.28739,166.55121,116.047676,156.83058,141.8465,159.20728,138.44142,178.2914,1.9528699,1.8629159,147.51572,189.0254,135.622,200.942,110.21564,192.89117,101.78573,169.7305,0.7602844,-7.343933,12.899918,9.074295,0.08487205594199687,0.8
422,397,129.39497,104.765915,127.73749,99.23088,145.1543,104.10667,146.49776,118.808304,140.22356,117.66682,150.86395,133.17953,140.02567,147.06973,119.56744,133.4244,112.10642,114.949066,-1.657486,-0.65924835,15.718185,4.3661957,0.17008044600125927,0.8
175,114,100.174904,94.1523,2.7775064,2.2340415,125.87515,59.932587,135.09718,107.35522,122.41913,117.353195,139.36545,143.87029,111.88748,177.5378,74.83336,135.8875,54.484146,66.16851,-97.3974,-34.21971,63.934467,4.268265,1.6313513802445674,0.9
62,44,106.75748,97.823494,2.8632925,3.057454,133.89316,60.41555,132.25035,117.66714,0.92760426,1.2411157,154.15804,152.44054,125.64409,171.54973,82.44575,138.53508,67.615654,72.68839,-103.89419,-37.407944,69.630936,21.907684,1.8430116587268017,0.9
45,37,99.774284,96.63573,91.85153,76.6346,152.1552,67.83353,144.21764,109.06199,1.5828028,1.0424086,154.5215,145.42702,119.726585,169.74968,84.943405,157.8684,70.74336,120.83023,-7.9227524,-28.8022,44.195633,10.303864,0.24942264652215163,0.9
108,84,92.02943,77.7255,100.18502,69.564926,124.37616,83.0548,122.30591,113.31773,112.68621,113.02308,126.45781,143.53038,93.40163,169.36389,65.94346,120.93795,57.07283,72.412155,8.155594,5.3293,2.847229,4.1519012,0.21800459921391235,0.9
93,81,98.077545,78.30541,102.270355,63.9882,135.16388,71.17472,134.69492,96.72513,122.0531,106.0539,145.1338,128.59119,117.98086,146.51453,72.35247,116.42656,53.412506,71.270065,4.19281,-7.1306915,7.281864,10.438889,0.22239210232353068,0.9
171,124,109.368515,77.10869,114.40402,61.67595,144.2771,71.8636,144.43657,98.14981,136.69688,103.227875,155.14114,126.78435,130.73546,146.59001,84.94526,117.73817,63.989822,67.175125,5.035507,-5.2450867,5.499176,10.704575,0.1748203725355968,0.9
69,47,105.075714,73.35219,101.63049,53.65827,146.95448,57.427742,144.15921,105.42641,128.68222,109.555954,148.03513,139.95105,117.47267,164.91003,89.4172,142.39001,74.24123,90.80088,-3.445221,-15.924446,37.14261,3.8759155,0.154567762136691,0.9
66,58,107.916534,90.715744,117.582756,68.516624,146.38892,97.64512,141.29451,132.28946,124.81785,129.8771,144.58107,154.53102,118.37295,172.62144,77.17867,132.93329,60.719963,77.29946,9.666222,6.9293747,8.782837,3.28656,0.06765225239656081,0.9
79,58,107.65541,64.701355,111.731735,45.078842,152.25215,68.65765,138.48785,108.938065,0.6595691,0.49234813,155.29552,128.93204,119.94591,170.66714,76.55513,130.709,53.498024,67.580666,4.0763245,3.9562988,22.501823,16.807663,0.0243685921817407,0.9
228,188,106.8809,78.36677,117.28801,60.2129,137.08154,77.83208,116.44105,111.119484,1.5179613,1.0262511,136.57799,131.88068,111.8233,161.5028,75.107864,131.23747,57.201355,77.745384,10.407112,-0.53469086,17.532486,20.13694,0.01986626652101009,0.9
114,63,93.3864,69.83202,95.05806,44.29573,140.1984,45.966515,128.53143,90.72099,114.80024,93.98048,146.93697,127.06708,125.187325,180.63722,81.10494,135.74805,58.229584,61.67164,1.6716614,-23.865509,17.375908,18.405533,0.42303139542137047,0.9
35,21,2.648795,0.7215737,2.122581,0.97288513,6.131854,7.4107738,130.72314,121.54753,0.9583514,2.1991148,135.21718,182.77635,113.10626,193.10542,74.647934,171.86543,59.662086,108.973045,-0.5262139,6.6892,108.00016,4.494034,0.682684842933293,0.9
120,60,91.03914,78.666016,91.29013,55.673195,121.07672,59.85159,116.57513,118.45873,1.1830704,0.9920763,125.97023,168.13718,99.459076,196.75647,59.615383,128.30728,49.888847,31.915115,0.25099182,-18.814426,-23.75808,9.395103,0.5979606659986574,0.9
192,93,85.75334,64.982056,93.927704,41.215363,117.051865,49.250755,120.8806,94.861786,107.172066,109.956726,134.00282,154.73271,110.01189,184.09317,84.56271,167.17296,67.21275,127.75397,8.174362,-15.7313,86.538605,13.122223,0.2962308961350659,0.9
44,43,111.678764,67.97669,114.20599,38.89447,166.16032,55.54037,169.28802,114.18045,142.52432,122.81329,188.6251,179.29242,151.06421,205.72174,94.90869,182.36078,77.21166,145.21439,2.5272293,-12.436321,106.319916,19.337082,0.10266696960400745,0.9
38,39,122.77798,74.18789,136.23001,60.331406,171.86649,73.18728,175.85155,106.447205,1.5698822,0.8524108,177.91634,142.6397,145.59511,149.53842,62.613575,122.40025,39.213985,75.16143,13.452034,-1.0006104,14.830025,2.0647888,0.573892714891585,0.9
82,68,120.623566,94.839775,12.161281,7.036335,146.63464,51.81469,159.67993,119.547806,145.33725,130.10037,167.33531,153.9176,135.61743,173.1394,85.99308,131.09775,80.0621,59.996372,-108.46229,-43.025085,52.960037,7.6553802,1.8355457893169458,0.9
51,93,116.33308,71.39262,118.47089,55.316643,178.34721,58.832188,171.21269,86.625755,1.7329147,0.64731264,196.27116,122.45706,146.71878,144.13081,69.20294,121.33482,44.20775,80.41287,2.1378098,-12.560429,25.09623,25.058472,0.5640350857218402,0.9
99,63,128.81189,64.97195,149.1116,53.061813,166.69014,85.382195,159.58699,126.33766,134.53015,126.91295,161.49194,165.81905,133.81512,194.71733,89.27123,139.057,72.68062,59.291832,20.299713,20.410248,6.2300186,1.904953,0.21038274408304614,0.9
92,84,99.933586,70.3039,101.98665,51.802937,128.69856,57.40087,123.48261,84.57489,114.45476,83.586876,131.92073,110.23538,112.57561,126.38728,79.20753,103.88265,67.81549,58.430283,2.0530624,-12.90303,6.627346,8.438118,0.012849750645679059,0.9
77,50,105.98753,49.738564,112.97969,22.101225,135.88712,39.050396,134.14883,84.66667,2.2197921,1.9495173,133.09256,129.61221,112.164345,145.31566,86.63817,122.96092,82.951675,67.8984,6.992157,-10.688168,45.797173,-1.0562744,0.7938858173551013,0.9
102,88,91.43873,70.86764,107.66445,60.734512,117.63456,82.667274,105.800476,106.28679,1.8343252,1.4455279,119.05301,130.13771,91.88465,145.68445,64.06627,122.191666,51.54972,82.72128,16.225723,11.799637,21.98677,13.252533,0.05745661465799268,0.9
106,82,5.4945993,3.779292,109.29536,103.03779,137.27023,87.50958,144.4166,121.69112,2.571812,1.1873348,155.23868,150.55089,127.50547,165.74768,89.37847,133.25577,84.27264,83.42979,103.80076,83.73029,-19.608002,10.8220825,0.021496307549749405,0.9
72,48,111.75124,48.4467,118.01573,31.714298,142.90956,48.092148,138.75348,92.80424,1.5498314,1.339126,148.93665,134.20271,124.36087,151.91849,85.19243,121.35736,72.11705,58.862675,6.264488,-0.35455322,27.148376,10.1831665,0.4309989747990268,0.9
195,180,95.78827,56.539864,109.60033,44.49297,122.1948,55.48646,115.82431,79.942566,105.69529,82.258545,133.24817,104.94165,115.01378,127.275635,72.428986,111.99504,56.54139,76.16347,13.8120575,-1.053402,31.670498,17.423859,0.044762391814123115,0.9
141,84,111.92612,60.783607,3.0174215,2.5936313,135.06851,57.48948,124.512596,98.42154,1.5609173,1.4963977,134.46776,137.72339,119.66868,159.00342,87.889824,123.84602,72.29087,60.79628,-108.9087,-3.2941284,58.20265,9.955162,1.8537987350673313,0.9
198,128,125.97002,80.50893,129.14128,63.03153,155.8424,77.97456,155.76659,122.32469,134.37627,128.76569,159.50368,161.20175,131.68542,185.40039,92.09859,139.53436,78.995056,70.92121,3.1712646,-2.5343628,7.889683,3.737091,0.3360403325904917,0.9
106,66,2.612199,1.6700748,103.04099,51.73679,143.73543,48.601467,143.33922,99.091415,2.1690836,1.2374318,149.8734,150.3834,114.026505,172.3358,72.88286,135.34879,67.60723,62.879375,100.428795,46.931393,11.142586,6.5341797,0.31345587718271983,0.9
97,73,98.34781,55.32756,103.21561,38.841843,127.98623,65.492096,119.49893,107.87865,1.5354562,1.2246006,133.35423,142.24585,110.83086,163.14748,72.4739,137.19145,52.741302,78.131775,4.867798,10.1645355,39.289932,13.855301,0.3822420021281745,0.9
107,76,86.75758,68.56325,84.36895,50.291077,142.67407,49.516182,143.04636,94.372765,130.96072,104.93671,149.63724,127.79852,116.18295,160.78459,62.624184,121.88571,43.73935,51.711315,-2.3886337,-19.047066,1.4202385,6.5908813,0.08808147182997828,0.9
94,60,94.260666,52.6582,89.91802,31.671148,121.8743,37.577335,127.67064,75.68697,3.0578048,2.3008432,144.88074,106.13391,123.14139,150.60179,88.11374,131.08171,70.87662,90.99819,-4.3426437,-15.080864,59.32704,17.210098,0.4219798788270299,0.9
90,68,91.52178,63.0374,80.76454,36.37622,140.81667,51.06612,125.97821,109.44924,2.0186179,1.6155047,144.41248,156.90154,112.21886,181.10904,59.736874,153.76132,48.858288,102.795616,-10.75724,-11.971279,66.419395,18.434265,0.15377053858442635,0.9
165,130,128.70662,67.07714,141.76714,54.73394,167.87094,73.548515,156.95245,115.85112,0.80281657,0.61706126,163.34479,153.42328,128.98444,173.25159,74.738464,136.82205,58.40098,70.1573,13.060516,6.4713745,15.423363,6.392334,0.16159328870516698,0.9
62,45,107.94999,75.63039,109.427086,44.486095,140.16595,57.6988,129.2027,95.94363,1.5583184,1.3346018,146.4973,130.26027,126.04355,159.52328,84.456856,127.39761,64.882614,64.46852,1.4770966,-17.931587,19.982426,17.294601,0.28771025478392387,0.9
85,65,95.587685,80.57054,89.137924,57.24635,139.69571,50.585625,132.59688,99.24724,2.5993154,1.9007055,145.29898,136.3664,115.11377,156.06978,64.13294,137.78177,50.208595,79.74047,-6.4497604,-29.984917,22.494122,12.702103,0.1643230946352474,0.9
138,100,107.67451,88.97704,110.516495,67.398,142.23262,65.43155,148.2122,105.537285,136.1354,116.96355,154.6595,141.74194,125.57549,164.9013,89.43413,126.50689,74.39563,66.92268,2.8419876,-23.545494,-0.4753189,6.447296,0.20400798124165398,0.9
46,35,115.06325,74.92525,117.82287,43.860313,149.39417,58.286583,149.33833,109.29847,1.0179497,0.8505672,150.59917,153.50136,122.26174,164.97826,72.5584,128.23654,57.917515,57.6392,2.7596207,-16.638664,13.778885,1.2608337,0.07488690484842486,0.9
46,37,91.5695,78.78218,95.87179,58.107193,119.44432,67.3004,120.93995,104.0614,2.1450706,1.7541544,130.9601,146.58615,106.66359,162.62842,72.02684,140.73007,60.80397,100.125694,4.3022842,-11.481781,42.0185,10.020149,0.3135832547515127,0.9
46,41,125.9569,52.518757,166.33415,67.0474,7.626632,11.740718,150.68242,114.828995,1.5455072,1.9996144,165.17212,160.55333,132.4722,160.2224,57.053017,131.13205,44.405914,57.954777,40.37725,-40.778038,-9.092625,14.4897,0.4284975307797334,0.9
62,47,89.36893,105.054016,99.67173,81.5027,128.34494,81.0753,128.57303,111.24292,1.6308912,1.3418583,143.7286,147.79385,114.464264,171.16063,88.534744,161.98509,66.96871,131.31107,10.302803,-23.978714,49.808365,15.155579,0.10429679883552301,0.9
60,42,2.8795404,2.1330652,74.638214,54.425823,120.44285,58.31916,119.20195,101.16339,1.7934383,1.1941156,143.79765,133.15839,105.328964,169.25104,67.68656,142.76624,48.89753,81.75596,71.758675,56.186096,27.330135,24.595703,0.328721809930828,0.9
42,35,127.49992,71.08389,128.68454,45.011772,171.34758,67.798294,165.4247,109.650566,1.0869077,0.76833427,175.74121,151.72504,142.02159,171.25789,82.72143,121.04715,58.096756,49.3796,1.1846161,-3.2855988,4.3678284,10.316513,0.14358593809746734,0.9
134,84,109.954834,53.063293,117.2113,36.936535,131.64664,58.40615,128.50574,97.932526,116.60276,96.56764,134.27254,137.57108,118.1953,164.13347,90.35605,122.39666,79.62033,61.90884,7.2564697,5.3428574,24.972305,5.7668,1.1894088317285245,0.9
88,50,99.385025,70.69681,109.912155,55.074062,116.23872,70.25553,113.00011,105.95656,1.84987,1.6862338,124.254524,152.572,101.21157,178.50981,82.99399,159.97997,68.61988,121.28359,10.52713,-0.44127655,66.20953,11.254417,0.5229213878408165,0.9
84,51,103.01355,61.67877,113.885475,44.066044,137.7912,66.515755,126.639534,112.807175,1.1635385,1.0308988,136.95189,160.37973,115.65851,181.27724,74.06475,140.26538,59.866985,66.989006,10.871925,4.8369865,22.922962,10.312355,0.510943383866213,0.9
82,54,100.43454,80.07182,95.25289,56.61922,118.272,38.692383,131.62376,85.671005,2.531384,2.1592052,151.65767,127.65211,122.77408,160.40132,83.09791,145.59808,66.35407,90.04534,-5.1816483,-41.37944,33.42612,20.033905,0.22031443393541572,0.9
48,32,77.6857,70.65285,76.903305,31.155128,120.168106,55.167957,121.12372,110.219,2.0114384,2.186479,146.72702,160.10918,112.71028,185.52621,68.93762,166.44264,43.207832,116.57627,-0.7823944,-15.48489,85.42114,25.603302,0.3595228190981994,0.9
94,80,94.527374,83.4422,106.04804,80.316055,113.1411,102.43624,101.12793,117.82262,1.9535736,1.3208009,113.17165,139.63992,94.10674,149.02487,69.29151,131.56616,55.61577,96.47043,11.520668,18.994041,16.154373,12.043724,0.044153117536473774,0.9
89,77,83.17654,94.51674,85.197,80.58392,113.772896,85.6127,114.938354,112.572815,104.129005,113.35366,120.53415,136.56244,98.926544,151.04083,60.43223,133.25212,42.728775,94.68651,2.020462,-8.904037,14.102585,5.5957947,0.24775328408527209,0.9
95,79,123.685875,92.39584,132.8735,88.59319,145.92169,102.8877,141.72368,123.91657,127.44667,128.03122,147.82407,147.93416,126.21855,161.10878,94.829155,142.35243,81.34894,110.55819,9.18763,10.491859,21.964996,6.1003876,0.13014810210842453,0.9
146,120,106.64182,76.50211,113.16437,68.228905,125.588165,90.968414,115.78505,107.93419,2.3036203,1.6316717,119.277466,135.29108,93.02812,146.11702,69.94598,121.58073,60.618725,89.332954,6.522545,14.466301,21.10405,3.4924164,0.012134388499148052,0.9
140,105,79.638916,96.452965,76.141205,82.54291,103.352036,80.35902,101.99469,115.10564,91.847336,116.75682,103.89955,138.79147,86.49088,154.43721,56.55024,131.72606,46.690857,90.87588,-3.4977112,-16.093948,8.33297,1.9048615,0.010398838585280679,0.9
134,119,126.653435,72.37972,131.53062,64.996765,149.47945,87.16807,134.95302,106.4314,1.813705,1.06761,139.09985,128.83205,106.67156,145.6925,85.313934,119.36479,75.5199,87.145905,4.8771896,14.788345,22.14914,4.1468353,0.1083219516968259,0.9
92,74,101.68244,92.54976,102.40709,79.33911,130.3948,74.219505,140.34314,118.19384,122.83898,119.738655,145.9305,150.91049,117.42049,167.01414,73.705574,140.15404,56.73837,93.33899,0.7246475,-18.330254,13.999878,5.5873566,0.08108876417407695,0.9
104,90,90.12996,74.496086,89.54553,64.28854,118.74953,73.82052,112.597626,98.485596,105.17546,102.19261,119.85266,124.62279,98.99123,138.34975,71.3063,116.769135,61.09272,78.369675,-0.5844269,-0.6755676,14.081131,7.2550354,0.04091099375569196,0.9
158,90,102.69316,96.79471,106.02663,79.819916,133.62463,78.74697,138.31894,109.982155,126.04012,111.69151,142.88223,142.185,123.803246,156.74078,96.7668,142.36182,83.00463,113.6758,3.3334656,-18.047737,33.85588,4.5632935,0.033684849650202686,0.9
153,129,55.23007,94.4786,50.268486,76.670586,88.442986,69.79416,90.49274,107.193436,80.73689,111.17059,98.619865,130.1899,76.91551,140.6991,39.994633,133.40277,31.35261,95.84921,-4.961582,-24.68444,19.178627,8.127129,0.14487343817406884,0.9
120,93,123.220795,88.53004,113.79641,88.79872,151.55902,59.839092,157.31786,115.79857,137.32129,123.6951,162.07556,148.1294,130.49127,168.55057,84.1169,135.98392,80.49668,80.535576,-9.424385,-28.690945,-8.263145,4.7577057,0.14913304200965394,0.9
68,62,117.26558,65.97017,112.004364,48.252144,169.62918,58.029144,151.17212,94.28654,131.07208,92.997,163.98326,124.20457,128.52325,149.67334,75.696175,120.59647,65.48693,64.9284,-5.261215,-7.941025,16.676254,12.811142,0.2654535118057466,0.9
129,152,80.54661,90.75523,75.08345,71.829544,119.74365,60.642048,135.78738,101.33701,121.00485,107.50224,143.85753,131.96368,108.92086,143.38596,60.84463,131.8634,43.393047,96.64998,-5.4631577,-30.113186,24.820435,8.070145,0.3123340652707415,0.9
48,44,88.09454,93.308975,89.0843,82.59887,131.55983,88.447876,129.81868,116.97792,116.65881,116.224785,146.94562,157.42194,125.354416,175.91357,77.17162,158.44148,52.829082,119.9902,0.9897537,-4.8610992,37.391327,17.126938,0.06958781058189523,0.9
115,96,76.67108,106.159424,77.71512,87.74396,114.30247,75.397224,130.52367,116.31467,117.62324,125.191505,134.06894,156.52663,108.40663,174.36732,52.52929,135.04723,32.453117,64.395096,1.0440369,-30.7622,-23.348862,3.5452728,0.1372158946583022,0.9
81,66,86.5612,65.82174,78.370865,44.005444,126.743195,25.336514,142.63922,67.34682,126.421265,73.94174,149.15665,122.21724,114.158264,150.1748,60.520355,124.21418,43.0186,58.80084,-8.190338,-40.485226,14.795395,6.5174255,0.00739917256674838,0.9
65,54,73.46227,109.554535,88.48599,83.98771,129.71635,106.67248,114.68695,144.36914,92.36193,152.07364,123.21526,172.30415,86.94526,194.33754,41.50689,175.3438,25.631409,127.71107,15.02372,-2.8820572,43.72336,8.528313,0.21072441911837103,0.9
62,50,121.19838,84.591644,110.81392,59.585114,152.41925,72.49873,157.05682,114.13933,140.75035,125.32567,162.52446,147.639,134.50137,173.7526,88.424034,141.16194,65.175804,76.23881,-10.38446,-12.092911,16.653694,5.467636,0.08525135068868117,0.9
114,68,108.22734,82.82339,110.31644,59.699158,163.72043,63.95185,163.40854,123.20948,145.87648,125.74922,174.84949,168.27477,140.68748,199.73938,73.662865,157.29033,51.537346,73.754074,2.089096,-18.871536,14.054916,11.4409485,0.022489751953094883,0.9
98,103,91.17365,93.30994,71.19535,80.381424,141.69432,67.503395,148.01715,119.48152,126.349556,123.44676,157.52821,152.37085,116.820244,169.31241,56.253464,138.9443,42.16384,82.59803,-19.978302,-25.806541,2.2166061,9.511063,0.2571208301003507,0.9
38,34,132.19478,93.41186,150.05206,60.53927,182.10315,86.05065,175.48573,128.86337,2.5565014,2.0681577,183.52264,169.78716,140.91724,193.85681,73.180115,129.7844,57.687263,51.60761,17.857285,-7.361206,-8.93166,8.036911,0.2148734919627877,0.9
