width,height,keypoint_0_x,keypoint_0_y,keypoint_1_x,keypoint_1_y,keypoint_2_x,keypoint_2_y,keypoint_3_x,keypoint_3_y,keypoint_4_x,keypoint_4_y,keypoint_5_x,keypoint_5_y,keypoint_6_x,keypoint_6_y,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,quality
110,69,56.65316,96.99776,77.19816,41.9483,93.47738,102.578125,85.09867,174.46288,65.92308,141.81413,29.7498,153.797,17.07664,110.82646,20.544998,5.580368,8.378708,32.648743,11.982864,-45.86487325032553,0.7
62,39,134.08868,74.96449,141.15341,45.935402,163.32884,112.37304,164.72894,178.71832,143.55197,144.80725,111.353424,169.99966,96.14832,137.35156,7.064728,37.408546,1.4001007,33.91107,25.192413,-27.156850179036468,0.7
120,136,87.68984,77.51875,107.89422,44.382748,156.86292,103.870834,166.58745,190.07503,136.81342,160.75172,79.5063,206.6235,10.96496,148.35875,20.204376,26.352081,9.724533,29.323303,45.87178,-37.45800272623697,0.7
97,54,70.30337,76.30533,96.897896,27.17933,135.57599,81.20363,113.18276,173.71378,90.27342,131.1724,55.9872,152.6642,36.949318,140.40959,26.594528,4.8983,22.393227,42.54138,21.491806,-12.107192993164062,0.7
148,92,92.88814,132.3173,125.27591,63.305542,146.90248,134.22234,139.68936,204.88751,127.83832,183.70227,92.93695,210.40173,67.30565,183.78088,32.38777,1.9050293,7.2131195,21.185242,26.699463,-15.882954915364593,0.7
96,60,63.410675,51.7024,75.10408,15.22028,91.40794,54.05472,80.98794,100.38197,70.38205,75.07245,49.48983,87.159355,44.356987,54.776436,11.693405,2.3523216,10.420006,25.309525,12.086906,-32.76148732503255,0.7
62,71,142.61494,79.42908,137.15134,58.70025,149.21294,99.60096,148.13866,144.81429,142.30841,120.37791,125.608246,111.471634,112.051285,77.937706,-5.463608,20.171883,1.0742798,24.436378,-8.906273,-47.61690012613933,0.7
120,93,82.731766,81.191696,95.805725,42.557106,113.74713,96.36036,110.22192,135.61371,79.15974,127.79458,52.64087,115.53992,51.73427,93.10286,13.073959,15.168663,3.5252151,7.81913,-12.254662,-33.21321105957031,0.7
256,159,55.97252,80.246666,65.42769,48.198364,84.66742,99.49437,75.984764,162.1853,67.46578,135.14458,54.93818,161.774,41.40067,153.44054,9.45517,19.247704,8.682655,27.040726,26.629425,0.4059092203775947,0.7
180,120,78.355095,73.97439,95.16813,49.09713,107.74327,106.434395,102.368126,163.76997,81.06856,144.52864,47.38146,155.46996,33.898663,139.59885,16.813034,32.460007,5.375145,19.241333,10.941315,-14.990671793619782,0.7
167,116,93.247154,94.050064,111.47839,46.44104,128.32578,99.08419,116.61753,171.38249,103.57532,131.85669,76.20409,149.32411,56.520245,123.81644,18.23124,5.0341263,11.708244,39.525803,17.467422,-27.037994384765625,0.7
78,72,84.35712,101.48791,102.42057,71.66786,116.27397,122.44686,113.28998,181.53639,85.94224,144.71909,52.32344,161.10057,27.447725,122.98763,18.063454,20.958954,2.9839935,36.817307,16.381485,-39.464393615722656,0.7
86,65,84.07365,87.917435,107.55225,49.00281,112.065674,95.078094,105.31753,154.14146,90.15787,122.0845,46.706585,146.76463,21.402187,114.15547,23.478607,7.16066,6.748146,32.05696,24.68013,-26.841395060221345,0.7
96,64,133.27885,99.81695,158.69229,57.55774,162.19301,107.30675,156.95853,164.4886,132.61458,130.15584,91.99011,146.51945,66.302216,122.5499,25.413437,7.4897995,5.234482,34.332764,16.363617,-24.504730224609375,0.7
68,43,103.56373,53.772995,114.71048,34.96776,123.86831,81.33295,124.92526,124.89553,113.28793,108.841324,75.02981,128.398,48.121548,57.087112,11.146751,27.559952,1.0569534,16.054207,19.556671,-63.62449645996094,0.7
126,79,66.85661,106.10323,98.73166,38.32024,114.708755,121.30919,104.023224,209.0634,87.274284,188.73569,40.54928,210.30377,16.401314,150.98924,31.875046,15.2059555,10.685532,20.327713,21.568085,-51.711705525716155,0.7
192,112,111.53947,133.52362,127.13263,81.56734,144.51024,144.32109,139.41302,207.88568,129.81,171.76353,94.35025,151.58858,83.85087,169.20532,15.593163,10.79747,5.0972137,36.122147,-20.174957,-7.873942057291657,0.7
425,309,83.22987,139.10854,106.54691,112.12665,105.78025,141.10765,99.40938,179.3848,88.62637,163.63576,66.92639,181.53761,53.741047,161.97319,23.31704,1.999115,6.3708725,15.749039,17.901855,-12.879531860351562,0.7
425,309,102.218,112.72537,112.66634,87.45539,125.36415,116.90498,122.789955,149.16289,112.86617,134.30217,91.35842,152.10588,72.94483,124.17354,10.448341,4.179611,2.5741959,14.860718,17.80371,-21.016769409179688,0.7
425,309,67.981064,128.59586,80.12341,110.20078,88.64676,138.02832,81.26741,176.35764,64.10044,154.35077,36.812737,166.41293,23.842104,149.95346,12.142349,9.432465,7.3793488,22.006866,12.062164,-15.753651936848968,0.7
425,309,42.967556,142.09225,63.48821,114.43527,63.037243,141.1221,57.0423,176.0003,45.188026,163.29297,28.280924,176.73105,18.37435,161.26842,20.520653,-0.9701538,5.9949417,12.707336,13.43808,-10.73967997233072,0.7
425,309,100.44147,137.75014,112.18867,120.546814,117.62637,150.10204,111.757126,189.78372,103.34199,167.41232,76.64711,185.45848,68.45895,164.95787,11.7472,12.351898,5.8692474,22.371399,18.046158,-15.926976521809905,0.7
425,309,92.23313,162.05875,107.34435,148.05257,115.13736,180.41037,108.27248,217.04958,104.30643,195.3349,77.11778,209.05261,61.92784,173.88506,15.111221,18.351624,6.8648834,21.714676,13.717712,-33.26063537597656,0.7
425,309,95.28443,183.8516,111.85996,157.8699,113.7298,189.33022,106.86597,220.14297,101.47231,208.33298,88.818085,218.38101,68.70392,192.4389,16.575531,5.4786224,6.8638306,11.809998,10.048035,-23.180074055989593,0.7
425,309,74.01615,164.84555,91.13607,144.9588,100.018585,175.13443,94.28814,213.0431,89.73848,195.04163,65.95693,213.39174,48.776848,196.94983,17.119919,10.288879,5.730446,18.00148,18.350113,-10.208984375,0.7
441,325,117.17468,110.91001,130.76883,76.21552,140.05489,110.22055,138.88162,149.32181,128.15253,125.409515,102.18133,149.64853,74.54956,119.665596,13.594147,-0.68946075,1.1732635,23.912292,24.239014,-21.794354756673187,0.7
425,309,78.04309,170.07063,97.54538,147.15707,94.721886,178.29584,88.80732,215.15927,83.12721,202.267,71.62175,210.11409,56.14862,187.55879,19.502289,8.225204,5.914566,12.892273,7.8470917,-21.621322631835938,0.7
425,309,64.52721,136.26321,88.10117,111.094826,94.80423,143.21133,90.74268,178.01062,70.79635,164.54625,34.871284,179.95554,22.519426,153.08958,23.573967,6.94812,4.0615463,13.464371,15.4092865,-21.08123270670572,0.7
425,309,97.51329,112.53386,110.69121,89.71125,113.393265,120.12131,110.89561,153.73769,101.465,132.29173,81.02533,145.478,64.61311,134.25922,13.1779175,7.587448,2.4976578,21.445953,13.186264,-9.576588948567718,0.7
425,309,45.611496,171.67633,50.88584,142.80367,61.210766,172.5423,61.090866,208.53108,48.700172,192.41856,34.61902,205.52446,22.644705,179.41638,5.2743454,0.8659668,0.11989975,16.112518,13.105896,-22.741658528645843,0.7
425,309,59.349396,163.38814,78.20047,145.91875,87.91264,175.62094,84.499176,210.96216,70.15187,190.71712,53.984806,210.89626,42.18737,194.8974,18.851074,12.232803,3.4134674,20.24504,20.179138,-9.29443359375,0.7
425,309,47.54063,127.30611,56.82057,98.3813,62.77639,126.67961,60.047928,158.17033,50.053173,137.09456,39.324074,159.01396,27.812078,136.94205,9.279942,-0.62649536,2.7284622,21.075775,21.919403,-14.484242757161468,0.7
425,309,84.58274,106.45003,96.1633,87.80305,108.68831,120.307785,105.54509,153.50922,95.26683,136.61172,68.76021,138.1472,56.817635,117.52895,11.580559,13.857758,3.143219,16.897491,1.5354767,-25.227088928222656,0.7
425,309,38.890842,141.97362,64.83266,110.55086,64.15173,138.93011,58.482742,179.75772,50.85272,157.44887,30.104782,169.699,17.860525,143.89888,25.941814,-3.0435028,5.668991,22.308853,12.250137,-25.069656372070312,0.7
425,309,67.28672,169.92639,82.04033,147.88306,95.04193,178.35835,91.026436,215.81625,84.319336,198.63107,62.412216,202.00153,44.139427,182.83255,14.753609,8.431961,4.0154953,17.18518,3.370453,-22.650400797526032,0.7
452,337,85.34439,123.965096,100.23228,103.69094,105.6853,129.47458,104.47525,156.13908,94.45244,145.21225,78.14604,152.22763,67.61209,141.89267,14.887886,5.5094833,1.2100525,10.926834,7.015381,-9.300313313802093,0.7
425,309,64.52721,136.26321,88.10117,111.094826,94.80423,143.21133,90.74268,178.01062,70.79635,164.54625,34.871284,179.95554,22.519426,153.08958,23.573967,6.94812,4.0615463,13.464371,15.4092865,-21.08123270670572,0.7
425,309,73.18132,149.00299,89.51219,123.97321,92.83676,152.20187,91.34874,185.40344,76.961624,169.13533,55.665108,180.14197,47.346222,168.34882,16.330872,3.198883,1.4880219,16.268112,11.006638,-9.878092447916657,0.7
425,309,83.52709,142.96107,101.68974,122.72799,102.15502,149.24652,96.87778,187.7001,90.167656,167.58307,76.409996,186.1174,66.56619,165.11966,18.162651,6.285446,5.2772446,20.117035,18.534332,-15.347198486328125,0.7
425,309,72.80043,138.77428,91.045364,119.24763,93.59211,148.22209,90.9165,187.07947,81.77774,170.32355,66.6187,179.66888,52.91078,163.3559,18.244934,9.447815,2.6756134,16.75592,9.345337,-15.668070475260407,0.7
452,337,72.230194,120.31464,87.02626,95.61909,92.86923,124.34074,90.1263,154.11983,81.47905,134.42253,72.58534,149.76215,64.75364,144.52094,14.796066,4.0261,2.7429352,19.697296,15.339615,-1.58056640625,0.7
452,337,84.71339,175.9958,98.95873,158.16225,97.83763,187.48885,90.56311,219.07935,84.153076,207.26341,76.65891,211.11552,65.38699,196.30148,14.245346,11.493042,7.274521,11.815933,3.8521118,-16.184621175130218,0.7
452,337,110.418365,177.23549,123.846535,150.24783,132.27087,183.83708,129.09474,217.71693,122.31208,206.01851,109.53711,213.50925,98.787926,200.18375,13.428169,6.601593,3.1761322,11.698425,7.490738,-12.231150309244782,0.7
452,337,93.14171,184.38538,109.71682,161.49945,110.781456,192.34584,104.42099,220.66733,97.22899,209.50893,85.50247,218.32414,69.78756,197.18932,16.575111,7.9604645,6.360466,11.1584015,8.815216,-18.977493286132812,0.7
452,337,78.13546,181.42265,85.5548,155.91751,88.05111,184.18399,86.495514,216.62991,79.756454,202.52263,68.38434,210.51213,55.09155,187.2974,7.419342,2.7613373,1.5555954,14.107285,7.989502,-22.590830485026032,0.7
452,337,96.65392,181.65771,113.616646,164.67209,115.42029,193.21974,113.05238,219.78116,109.38338,208.1539,89.899734,219.57066,79.99231,208.6686,16.962723,11.562027,2.3679047,11.627258,11.416763,-7.166651407877595,0.7
452,337,88.293976,172.88036,98.23532,157.47226,103.90284,187.56183,97.27404,219.36946,87.748375,197.46977,74.42548,198.896,69.00796,180.01299,9.941345,14.681473,6.6287994,21.899689,1.4262238,-25.232091267903655,0.7
202,131,109.86143,108.95899,127.74758,71.60711,143.94385,111.30451,141.90643,154.3731,125.905914,144.59665,88.91208,161.52423,59.687206,107.06582,17.886154,2.34552,2.0374146,9.7764435,16.927582,-46.432167053222656,0.8
77,50,89.986275,65.1202,108.291954,34.9872,131.2842,106.49058,127.35872,189.16472,110.65976,144.75122,64.18993,172.19347,44.440105,131.89507,18.30568,41.370377,3.925476,44.413498,27.442245,-36.808080037434905,0.8
63,40,99.045334,100.3838,121.4144,41.486973,127.85528,104.48606,125.680565,169.5287,106.28261,150.76884,77.22522,174.16711,61.260876,129.17891,22.369064,4.1022644,2.1747131,18.759857,23.39827,-35.64264424641928,0.8
37,29,119.05386,77.92601,128.65527,62.015106,148.15822,123.66079,140.9567,195.10634,117.211655,166.57272,84.619156,185.70758,53.132355,130.01338,9.60141,45.73478,7.201523,28.533615,19.134857,-52.44883728027344,0.8
161,131,86.09129,73.31102,103.513336,41.34809,126.260605,94.520874,125.068695,153.91792,111.351074,125.96251,66.0317,159.06358,39.859943,106.40409,17.422043,21.209854,1.1919098,27.955414,33.101074,-39.91058603922525,0.8
60,41,111.503,109.34018,146.63524,45.40102,166.5777,115.50757,160.73616,195.24876,145.15147,166.94737,94.96857,195.02719,65.67867,141.09016,35.13224,6.167389,5.8415375,28.301392,28.079819,-44.65094502766928,0.8
87,79,4.9573083,3.559776,154.87527,50.424393,189.92087,110.91693,174.0183,185.05902,143.82149,143.46396,59.127373,157.81311,29.285513,128.00949,149.91797,107.357155,15.902573,41.595062,14.349152,-34.1025390625,0.8
78,57,107.98966,97.10091,132.18724,45.978012,147.29239,102.839035,144.19179,166.59184,126.42819,150.7004,85.76699,161.96466,60.654938,109.11014,24.197578,5.7381287,3.1006012,15.891449,11.264267,-50.64216105143228,0.8
63,49,116.12871,90.802635,152.14232,37.906273,162.5932,98.2296,155.46057,165.83463,135.20111,147.09625,73.34338,136.2678,59.142136,62.509228,36.01361,7.426964,7.1326294,18.738373,-10.828445,-87.22366205851236,0.8
71,56,110.41402,97.03838,142.79286,45.3673,164.67693,91.15042,162.78839,156.83488,142.37227,139.22833,104.23102,159.06642,48.92446,111.312294,32.378845,-5.8879623,1.8885345,17.606552,19.838089,-40.397585550944,0.8
182,146,111.71371,89.06884,137.26163,55.1931,161.601,103.751175,157.60329,157.76505,145.75916,133.34369,96.58549,132.07538,78.78141,78.52623,25.54792,14.682335,3.9977112,24.421356,-1.2683105,-62.53514099121094,0.8
96,75,111.63525,104.18294,134.39943,53.4657,146.55112,112.84157,140.19528,184.33488,125.644424,147.34654,84.33675,158.16473,61.902824,89.58002,22.764183,8.65863,6.355835,36.988342,10.818192,-73.70203653971353,0.8
64,45,124.84316,78.0025,141.91473,58.470078,140.51825,111.126175,129.9454,174.1564,108.9148,119.05701,80.38493,146.19322,67.203255,118.239555,17.071571,33.123672,10.572845,55.099396,27.136215,-28.22931671142578,0.8
37,37,113.313385,73.78918,140.34976,42.784325,159.44313,118.31327,170.00874,199.73573,127.93118,161.11188,73.37517,187.53424,17.218012,127.211525,27.036377,44.524094,10.565613,38.623856,26.422363,-55.582420349121094,0.8
105,87,121.0388,95.65747,147.0384,41.588867,156.6083,106.99104,157.74316,175.96927,139.98618,144.73509,98.97001,150.13937,80.19197,89.993546,25.999603,11.333572,1.1348572,31.234177,5.4042816,-66.95436096191406,0.8
68,27,73.52928,70.543594,89.03029,20.99237,111.62849,115.37854,113.84218,211.6418,94.81111,163.26433,61.225876,196.43103,41.112293,155.10266,15.501007,44.834946,2.2136917,48.377472,33.166702,-35.34305826822916,0.8
54,28,130.02367,79.22184,145.67882,30.1092,168.04402,94.69651,155.29611,186.4049,6.680619,2.7881749,96.75364,137.47997,69.87428,72.258965,15.655151,15.47467,12.74791,183.61673,134.69179,-36.63204701741536,0.8
87,50,133.14703,64.52315,142.96558,42.61698,163.37561,107.80328,157.81796,188.84517,133.42679,163.09328,86.63112,191.35152,45.6066,71.761765,9.8185425,43.280136,5.5576477,25.751892,28.25824,-109.33489481608072,0.8
140,94,113.13521,87.76834,132.71332,34.20842,151.35504,92.8715,146.05673,164.59796,133.19318,131.10785,79.24514,159.37337,59.11231,79.8989,19.57811,5.103157,5.2983093,33.490112,28.265518,-71.79415130615234,0.8
80,49,84.307724,67.77089,99.45989,26.874546,113.9854,99.29749,105.03612,180.4281,75.5844,131.40663,27.080551,141.52638,22.149998,78.493675,15.152168,31.526604,8.94928,49.02147,10.119751,-72.6266860961914,0.8
68,47,129.31023,88.42604,138.26385,68.13266,142.77196,123.32579,136.00072,175.38788,9.121763,6.3362684,94.80412,158.61488,87.58729,139.07175,8.953629,34.89975,6.77124,169.0516,152.27861,25.625396728515625,0.8
36,26,136.3346,90.75059,152.82901,25.238209,148.68202,99.35797,168.38628,171.4547,155.17273,146.49455,143.35712,161.73972,119.75728,97.62741,16.494415,8.607384,19.704254,24.960144,15.245163,-62.26891072591147,0.8
102,72,93.15352,57.31053,122.6205,27.269396,142.74713,88.99447,138.88019,171.50346,113.76127,135.56982,73.59887,147.70956,45.301712,108.73017,29.46698,31.683937,3.8669434,35.93364,12.13974,-42.86411794026694,0.8
102,114,95.93451,116.762794,128.0035,84.59866,144.5357,125.77041,136.32944,182.15546,118.421974,157.26564,78.75708,165.90494,50.536877,121.274734,32.068985,9.007614,8.206268,24.889816,8.6392975,-47.167271931966155,0.8
47,52,87.559494,76.26551,146.39218,27.151161,162.94424,80.18747,156.14136,160.72588,118.02756,136.93875,72.795586,161.54124,28.773151,106.18376,58.832687,3.921959,6.802887,23.787125,24.602493,-46.884862263997405,0.8
52,77,124.46907,126.244064,156.49634,104.87063,173.79129,144.46059,164.68207,197.34523,137.70999,167.02696,89.86466,186.32733,64.161476,146.69742,32.027267,18.216522,9.109222,30.318268,19.30037,-36.86908976236978,0.8
86,94,129.38297,91.08846,141.65329,63.948414,160.8611,105.518,152.7279,150.10938,135.57558,122.35735,84.14848,120.66957,73.821,70.7653,12.270325,14.429535,8.133194,27.752022,-1.6877823,-60.28013356526694,0.8
43,39,98.55389,94.30097,123.38082,76.76126,128.60071,116.99712,124.18216,154.02396,110.79248,135.25017,74.949005,147.72897,63.903812,86.66496,24.826935,22.696152,4.4185486,18.773788,12.478806,-59.00273132324219,0.8
47,37,102.86985,103.46979,137.72424,40.768158,166.75961,96.22461,159.58276,166.82265,144.6752,131.5362,96.3869,184.24478,70.425186,152.46529,34.854393,-7.245178,7.1768494,35.286453,52.708588,-8.40258280436197,0.8
111,63,94.34939,61.92051,122.58179,14.290923,135.22513,62.982056,134.00742,129.02805,116.302185,109.02521,81.10881,119.95766,63.777287,86.483315,28.232399,1.0615463,1.2177124,20.002838,10.932449,-32.853660583496094,0.8
132,91,121.84697,94.65634,156.69095,35.770428,164.9196,93.82665,164.90588,154.88408,142.67548,134.29773,100.62272,161.69455,74.084175,116.31212,34.84398,-0.829689,0.013717651,20.58635,27.39682,-33.980005900065095,0.8
63,45,133.0007,73.76935,158.65283,21.583683,167.21848,96.332344,163.15976,186.53381,141.66577,166.51465,83.919075,204.48401,60.13027,168.96631,25.65213,22.562996,4.058716,20.019165,37.96936,-16.877848307291657,0.8
177,156,143.47789,119.961555,159.70227,100.64792,172.9052,141.06685,167.01636,190.19559,150.07921,176.4733,111.654854,181.2958,95.26764,150.554,16.22438,21.105293,5.8888397,13.72229,4.82251,-32.10090637207031,0.8
141,99,103.28836,79.36782,115.40422,40.84019,135.94116,94.93169,130.58208,161.87169,89.56976,87.19319,82.48325,137.31152,61.753128,108.55163,12.11586,15.563866,5.359085,74.6785,50.118332,-20.240506490071624,0.8
99,114,98.29611,78.46847,133.21373,59.1112,151.89815,101.928894,141.91412,148.31363,116.78679,125.572914,60.939953,133.4472,41.123848,100.574715,34.917618,23.460426,9.984024,22.740715,7.8742905,-35.20319875081381,0.8
58,46,153.84889,78.90205,165.90588,67.17388,166.20584,113.77567,157.17488,171.6769,144.04428,140.80893,112.72334,137.73857,101.12769,106.637764,12.056992,34.873627,9.03096,30.867966,-3.0703583,-43.437044779459626,0.8
51,47,132.75221,68.56457,154.03276,47.18151,165.0501,94.41269,160.15053,148.51505,149.426,118.00612,111.671814,142.43727,90.40616,109.90103,21.280548,25.848122,4.8995667,30.508926,24.431152,-26.418446858723968,0.8
146,84,118.218445,71.09122,130.20828,51.567066,139.86792,105.227234,135.8143,164.70323,114.13461,125.266815,84.40931,142.79774,64.950424,93.2843,11.989838,34.136017,4.0536194,39.436417,17.53093,-50.97161865234375,0.8
159,109,114.78411,66.24455,138.05415,40.799965,151.48973,96.13611,151.1266,160.7604,129.67125,126.31178,89.781204,150.50305,55.507904,80.65841,23.270042,29.891556,0.36312866,34.448624,24.191269,-65.20000966389975,0.8
66,44,99.01431,91.65854,121.828156,30.796814,138.19762,93.041306,129.02986,172.28552,109.658936,147.39552,76.241394,171.54535,60.07653,131.18471,22.813843,1.3827667,9.167755,24.89,24.149826,-32.55741882324219,0.8
114,84,108.44742,100.14844,121.43768,64.22931,132.9291,105.238304,132.11072,149.38206,124.56752,137.98326,95.48147,147.1168,69.325584,81.34774,12.990265,5.0898666,0.81837463,11.398804,9.133545,-63.47963205973306,0.8
192,122,122.30475,41.75745,135.54611,22.00249,138.20964,82.3669,134.47427,155.87866,117.492004,130.58868,81.19833,158.07579,66.82035,114.088524,13.241364,40.609447,3.7353668,25.289978,27.487106,-34.0925267537435,0.8
108,93,114.28303,85.99757,134.38756,66.45206,137.92693,126.68665,120.97158,189.9339,106.37271,167.40698,66.48343,179.2777,66.96176,133.76193,20.10453,40.689087,16.955345,22.526917,11.870712,-45.110931396484375,0.8
162,108,124.90164,57.683037,143.86786,37.66148,153.43797,93.55954,149.53627,160.07336,129.22388,114.611465,88.5309,127.10788,66.47897,86.26869,18.966217,35.876503,3.901703,45.4619,12.496414,-47.662206013997405,0.8
74,55,99.16352,98.19383,122.01486,75.97554,135.08885,133.22429,124.17552,193.42056,108.7882,154.95027,64.751,155.44785,61.788338,101.2459,22.851341,35.030457,10.91333,38.47029,0.49757385,-66.69366200764975,0.8
69,48,108.306496,102.50122,129.45828,17.548725,158.28322,84.70556,163.26932,169.46117,143.41267,154.17348,72.82472,183.24019,45.165855,97.76744,21.151787,-17.795662,4.9860992,15.287689,29.066711,-71.19083150227866,0.8
113,75,90.43042,73.543015,103.336655,22.92018,127.29587,84.75748,121.59289,150.94946,104.30751,119.27731,51.19358,138.56248,55.089478,103.269714,12.906235,11.214462,5.70298,31.67215,19.285172,-32.99336751302084,0.8
70,55,105.12039,98.59124,120.379776,45.750923,143.5006,100.84369,139.08391,168.75438,119.41281,127.92537,84.65157,146.38983,61.513485,112.376114,15.259384,2.252449,4.416687,40.82901,18.464462,-35.313746134440095,0.8
99,64,94.24082,84.79022,104.42587,31.379494,128.64851,95.66731,130.00238,162.21077,110.43453,148.94168,71.94136,150.36249,60.282207,97.54622,10.185051,10.87709,1.3538666,13.269089,1.4208069,-56.29209899902344,0.8
98,58,99.48547,77.961624,124.21457,27.000324,137.13884,93.82529,134.10535,171.97858,116.6002,141.78082,73.90831,166.21303,60.91707,92.2137,24.729095,15.863663,3.033493,30.197754,24.432205,-67.77710469563803,0.8
165,102,80.12983,83.94704,125.24388,41.739475,129.98001,109.24316,120.28293,188.63078,100.15215,161.71649,51.053036,171.65228,29.412115,93.99921,45.11405,25.29612,9.6970825,26.914291,9.935791,-80.00065104166666,0.8
73,51,109.1519,88.37749,135.21419,43.262253,144.23016,100.459526,142.20921,162.01009,122.90152,139.203,85.99147,144.88121,65.52577,74.07562,26.062286,12.082039,2.0209503,22.807083,5.6782074,-74.62247721354166,0.8
105,67,114.89494,73.38012,146.27931,20.843489,159.41542,85.60565,165.83359,161.9013,134.21408,129.37137,89.970695,154.96095,57.899216,112.76162,31.384369,12.225533,6.418167,32.529938,25.589584,-35.98292795817056,0.8
48,37,108.37276,81.49182,122.370476,45.927658,135.3759,102.42752,134.88356,168.19426,120.02972,127.87972,95.79316,153.87277,71.03241,115.62568,13.997719,20.9357,0.4923401,40.314537,25.99305,-34.356569925944,0.8
58,44,100.65896,66.35626,126.45434,30.752659,144.24734,89.43474,132.20392,160.68904,107.88296,126.773285,62.2565,163.151,50.403915,111.895134,25.79538,23.078476,12.0434265,33.915756,36.377716,-38.30931345621744,0.8
91,70,114.53341,65.4374,134.13924,39.71623,142.45027,100.49274,139.33696,173.1728,111.284515,129.39154,72.37129,153.85048,43.15288,111.819664,19.605827,35.055336,3.1133118,43.781265,24.458939,-40.3186009724935,0.8
91,61,89.43828,95.83374,123.40404,38.07643,133.3364,106.83825,124.596634,192.0633,106.60221,160.33466,62.82342,166.24069,38.718884,128.5371,33.96576,11.004509,8.739761,31.728638,5.9060364,-44.34246317545572,0.8
122,92,107.588165,68.51059,124.253525,36.289883,144.72386,97.52664,147.95557,159.4691,115.86719,117.297066,76.75986,135.56764,55.066765,99.052124,16.66536,29.016052,3.2317047,42.172035,18.270576,-38.39247639973959,0.8
143,108,117.09783,89.176315,129.4943,63.913574,149.89822,109.9273,145.1503,160.7404,121.273125,133.23712,68.36224,151.626,43.220016,106.963066,12.3964615,20.750984,4.747925,27.50328,18.388885,-41.571449279785156,0.8
66,51,84.95149,67.41647,95.79486,43.668488,122.79222,103.55919,121.04349,168.19627,98.78179,127.19856,56.251602,122.94122,41.233425,75.32413,10.843369,36.142715,1.7487335,40.99771,-4.2573395,-64.12122599283853,0.8
89,73,115.953964,93.35678,141.90518,46.06776,160.67401,105.04512,149.9774,181.59303,146.62395,142.90726,81.71534,196.71669,54.554256,133.14114,25.951218,11.688339,10.6966095,38.685776,53.809433,-40.59784952799478,0.8
47,43,114.3574,98.80709,119.91176,78.49039,149.65936,131.30434,146.2164,187.8155,117.43422,139.70004,65.98042,149.50537,49.070644,107.99937,5.5543594,32.497246,3.4429626,48.115463,9.805328,-51.00761159261069,0.8
69,48,127.37289,102.443924,162.06133,53.129868,168.76474,107.0523,164.6172,164.95508,145.0461,139.04196,98.68839,139.31741,80.78149,77.749435,34.68844,4.6083755,4.147537,25.913116,0.27545166,-70.02204895019531,0.8
117,65,108.21722,88.59171,121.50763,64.25069,135.30879,115.78943,134.3459,170.15144,115.867676,141.92793,95.7324,154.70062,77.70594,127.531425,13.290413,27.197716,0.9628906,28.22351,12.77269,-28.061907450358063,0.8
98,63,97.9334,117.83884,117.57305,84.27419,131.98962,135.47775,121.26663,198.10796,110.722404,157.55875,63.465252,177.21681,43.995064,145.01306,19.639648,17.638916,10.722992,40.54921,19.658066,-32.61476643880209,0.8
44,37,75.89791,125.02143,102.808685,62.121315,111.15441,127.574776,106.79983,193.4558,81.40132,169.35593,53.79581,181.56546,35.442368,145.0407,26.910774,2.5533447,4.3545837,24.099869,12.209534,-36.418370564778655,0.8
78,54,111.1277,67.80144,125.138885,44.23231,141.49094,98.446976,136.54094,151.2499,115.46534,127.7894,74.3763,140.84215,63.270653,55.26679,14.011185,30.645538,4.949997,23.460495,13.05275,-84.69370142618814,0.8
67,48,124.58886,85.34219,161.33044,49.281918,169.74068,112.59358,161.43835,186.97629,146.11447,134.73436,87.57175,181.4107,64.803505,117.01991,36.741585,27.251389,8.302322,52.24193,46.676346,-50.68719991048178,0.8
31,62,137.80846,74.90748,161.55867,50.07434,194.58362,95.87146,195.45285,156.8956,145.14725,135.148,57.311325,144.7254,9.887348,125.38487,23.750214,20.963982,0.8692322,21.747604,9.577408,-20.204788208007812,0.8
101,63,102.327446,75.04609,127.71307,36.46817,141.2395,91.10329,138.13693,154.48947,124.18825,127.14287,86.08973,146.00613,63.67605,42.23919,25.385628,16.057198,3.1025696,27.346603,18.863266,-100.30696360270181,0.8
119,81,115.53058,91.669,125.629364,58.426117,151.27907,111.521935,141.19281,173.41098,123.463196,150.89655,56.238342,150.8748,39.201324,64.282875,10.098785,19.852936,10.086258,22.514435,-0.021743774,-94.1112289428711,0.8
78,55,126.63674,101.14476,131.06421,66.85651,177.95316,118.3631,170.84575,191.8547,153.72147,157.40585,97.96444,173.66812,58.13878,103.99365,4.4274673,17.218338,7.1074066,34.448853,16.262268,-70.31591796875,0.8
239,168,131.41649,90.667786,133.36162,73.01505,149.91583,113.90869,151.31097,157.64905,141.74129,139.19899,118.38065,139.74345,98.30666,97.36004,1.9451294,23.240906,1.3951416,18.450058,0.5444641,-48.17045847574869,0.8
108,66,111.188156,80.199196,129.04208,37.72669,148.20978,107.43435,141.92587,192.22348,132.5633,140.60574,83.40034,165.08954,64.611275,125.3802,17.853928,27.235153,6.283905,51.617737,24.483795,-40.59271748860678,0.8
41,87,136.056,108.32904,177.10428,102.543396,196.11864,144.57266,198.09238,189.99031,185.49927,171.49034,67.419304,181.53476,24.689592,149.9913,41.04828,36.24362,1.9737396,18.49997,10.044418,-31.013824462890625,0.8
